AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0000;False;False;80.8694;80.8694;-0.0023;-0.0023;-75.1505;-75.1505;359.8822;359.8822;269.9953;269.9953;0.1606;0.1606; ; ; ; ; ; ;366165;58.28367;4116.14;80.7290;-84.8664;1.1659;1.0671;-75.5365;78.1232;352.4167;352.5461;265.6057;154.0713;0.7401;359.2955;;;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.4)_(0.6, 0.5, -0.6, -0.1)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.2, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.0000;0.0176;0.0077
0.0000;0.0000;False;False;80.8694;80.8694;-0.0023;-0.0023;-75.1506;-75.1506;359.8813;359.8813;269.9989;269.9989;0.1594;0.1594;0.0019;-0.0003;-0.0003;-0.0014;-0.0014;0.0019;366167;35.64779;4116.23;80.7290;-84.8664;1.1659;1.0671;-75.5365;78.1231;352.4156;352.5445;265.6078;154.0716;0.7393;359.2954;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.4)_(0.5, 0.6, -0.6, -0.1)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.0972;0.0176;0.0068
0.0238;0.0000;False;False;80.8695;80.8695;-0.0023;-0.0023;-75.1508;-75.1508;359.8806;359.8806;270.0038;270.0038;0.1593;0.1593;-0.0013;-0.0002;-0.0002;-0.0014;-0.0014;-0.0013;366170;37.74499;4116.31;80.7291;-84.8665;1.1659;1.0671;-75.5366;78.1232;352.4150;352.5435;265.6125;154.0719;0.7389;359.2953;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.1689;0.0176;0.0048
0.0991;0.0000;False;False;80.8692;80.8692;-0.0024;-0.0024;-75.1509;-75.1509;359.8793;359.8793;270.0085;270.0085;0.1593;0.1593;-0.0103;-0.0002;-0.0002;-0.0013;-0.0013;-0.0103;366175;53.59945;4116.38;80.7289;-84.8664;1.1658;1.0671;-75.5368;78.1231;352.4137;352.5421;265.6177;154.0717;0.7390;359.2952;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.3, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.2461;0.0176;0.0042
0.1638;0.0000;False;False;80.8679;80.8679;-0.0024;-0.0024;-75.1509;-75.1509;359.8761;359.8761;270.0129;270.0129;0.1594;0.1594;-0.0293;-0.0002;-0.0002;-0.0012;-0.0012;-0.0293;366180;64.08111;4116.45;80.7279;-84.8664;1.1658;1.0671;-75.5368;78.1231;352.4110;352.5418;265.6224;154.0740;0.7393;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.2, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.3164;0.0176;0.0045
0.2191;0.0000;False;False;80.8648;80.8648;-0.0024;-0.0024;-75.1510;-75.1510;359.8716;359.8716;270.0196;270.0196;0.1595;0.1595;-0.0633;-0.0002;-0.0002;-0.0009;-0.0009;-0.0633;366185;69.18825;4116.52;80.7252;-84.8664;1.1658;1.0671;-75.5369;78.1230;352.4066;352.5415;265.6288;154.0742;0.7398;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.3, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.3862;0.0176;0.0070
0.2545;0.0000;False;False;80.8593;80.8593;-0.0024;-0.0024;-75.1511;-75.1511;359.8655;359.8655;270.0265;270.0265;0.1595;0.1595;-0.0983;-0.0002;-0.0002;-0.0007;-0.0007;-0.0983;366190;71.05868;4116.59;80.7204;-84.8664;1.1658;1.0670;-75.5369;78.1230;352.4009;352.5413;265.6357;154.0742;0.7402;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.6, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.6, -0.5, 0.6)_0.9459894_System.String[];0.4556;0.0176;0.0121
0.2765;0.0000;False;False;80.8509;80.8509;-0.0024;-0.0024;-75.1511;-75.1511;359.8589;359.8589;270.0335;270.0335;0.1594;0.1594;-0.1473;-0.0001;-0.0001;-0.0003;-0.0003;-0.1473;366195;71.35392;4116.66;80.7126;-84.8664;1.1658;1.0670;-75.5370;78.1230;352.3943;352.5412;265.6427;154.0717;0.7407;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.4)_(0.6, 0.6, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.6, -0.5, 0.5)_0.9459894_System.String[];0.5254;0.0176;0.0140
0.2900;0.0000;False;False;80.8394;80.8394;-0.0024;-0.0024;-75.1511;-75.1511;359.8528;359.8528;270.0407;270.0407;0.1592;0.1592;-0.1866;-0.0001;-0.0001;0.0000;0.0000;-0.1866;366200;71.50964;4116.73;80.7019;-84.8663;1.1659;1.0670;-75.5370;78.1230;352.3881;352.5410;265.6494;154.0709;0.7409;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.7, -0.4, 0.5)_0.9459894_System.String[];0.5952;0.0176;0.0140
0.2972;0.0000;False;False;80.8247;80.8247;-0.0024;-0.0024;-75.1511;-75.1511;359.8478;359.8478;270.0495;270.0495;0.1589;0.1589;-0.2399;0.0000;0.0000;0.0004;0.0004;-0.2399;366205;71.56871;4116.80;80.6878;-84.8663;1.1659;1.0670;-75.5369;78.1229;352.3828;352.5411;265.6581;154.0726;0.7410;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.2, -0.4)_(0.7, 0.5, -0.6, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.7, -0.4, 0.5)_0.9459894_System.String[];0.6650;0.0176;0.0140
0.2990;0.0000;False;False;80.8061;80.8061;-0.0024;-0.0024;-75.1511;-75.1511;359.8437;359.8437;270.0594;270.0594;0.1584;0.1584;-0.2804;0.0000;0.0000;0.0007;0.0007;-0.2804;366210;70.83186;4116.87;80.6699;-84.8663;1.1659;1.0670;-75.5369;78.1230;352.3784;352.5412;265.6677;154.0724;0.7409;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.2, -0.3)_(0.7, 0.5, -0.6, 0.1)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.3, -0.7, -0.5, 0.5)_0.9459894_System.String[];0.7368;0.0176;0.0140
0.3000;0.0000;False;False;80.7847;80.7847;-0.0024;-0.0024;-75.1510;-75.1510;359.8408;359.8408;270.0699;270.0699;0.1578;0.1578;-0.3344;0.0001;0.0001;0.0012;0.0012;-0.3344;366215;71.54115;4116.94;80.6492;-84.8663;1.1659;1.0670;-75.5368;78.1229;352.3753;352.5411;265.6780;154.0722;0.7406;359.2951;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9354712_System.String[];HandLeft_(-0.1, -0.2, -0.4)_(0.7, 0.5, -0.5, 0.0)_0.9459894_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.7, -0.5, 0.6)_0.9354712_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.2, -0.6, -0.5, 0.5)_0.9459894_System.String[];0.8066;0.0176;0.0154
