AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0000;False;False;54.7022;54.7022;-0.0052;-0.0052;-115.2017;-115.2017;0.4264;0.4264;305.8758;305.8758;0.2059;0.2059; ; ; ; ; ; ;170795;71.85683;2231.06;54.4204;-131.5811;1.1206;1.1397;-115.4256;-68.1975;352.9782;352.5039;300.1490;90.3138;0.9077;359.3301;;;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.2)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.0000;0.0267;0.0238
0.0000;0.0000;False;False;54.7018;54.7018;-0.0015;-0.0015;-115.2015;-115.2015;0.4415;0.4415;305.8729;305.8729;0.2049;0.2049;-0.0085;0.0213;0.0213;0.0050;0.0050;-0.0085;170796;30.7607;2231.16;54.4203;-131.5811;1.1213;1.1404;-115.4256;-68.1975;352.9815;352.5081;300.1491;90.3138;0.9072;359.3305;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.5, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.1069;0.0267;0.0238
0.0000;0.0000;False;False;54.7012;54.7012;-0.0003;-0.0003;-115.2011;-115.2011;0.4447;0.4447;305.8726;305.8726;0.2045;0.2045;-0.0100;0.0130;0.0130;0.0061;0.0061;-0.0100;170801;49.97882;2231.23;54.4192;-131.5808;1.1260;1.1452;-115.4249;-68.1975;352.9993;352.5338;300.1460;90.3131;0.9041;359.3328;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.7, 0.5, -0.5, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.5, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.1765;0.0267;0.0238
0.0000;0.0000;False;False;54.7003;54.7003;0.0003;0.0003;-115.2006;-115.2006;0.4450;0.4450;305.8712;305.8712;0.2043;0.2043;-0.0154;0.0061;0.0061;0.0102;0.0102;-0.0154;170806;62.91788;2231.30;54.4183;-131.5807;1.1267;1.1460;-115.4244;-68.1975;353.0000;352.5363;300.1455;90.3136;0.9038;359.3330;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.5, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.2461;0.0267;0.0238
0.0000;0.0000;False;False;54.6991;54.6991;0.0006;0.0006;-115.1998;-115.1998;0.4439;0.4439;305.8716;305.8716;0.2042;0.2042;-0.0180;0.0032;0.0032;0.0121;0.0121;-0.0180;170811;68.73169;2231.37;54.4172;-131.5807;1.1271;1.1464;-115.4237;-68.1974;352.9991;352.5365;300.1453;90.3133;0.9037;359.3331;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.3154;0.0267;0.0238
0.0000;0.0000;False;False;54.6977;54.6977;0.0008;0.0008;-115.1988;-115.1988;0.4425;0.4425;305.8730;305.8730;0.2041;0.2041;-0.0235;0.0010;0.0010;0.0162;0.0162;-0.0235;170816;70.42058;2231.44;54.4159;-131.5806;1.1273;1.1466;-115.4227;-68.1974;352.9977;352.5357;300.1463;90.3113;0.9037;359.3330;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.3855;0.0267;0.0238
0.0000;0.0000;False;False;54.6960;54.6960;0.0008;0.0008;-115.1976;-115.1976;0.4408;0.4408;305.8730;305.8730;0.2040;0.2040;-0.0259;0.0002;0.0002;0.0179;0.0179;-0.0259;170821;71.35911;2231.51;54.4143;-131.5805;1.1274;1.1467;-115.4216;-68.1975;352.9960;352.5345;300.1465;90.3122;0.9038;359.3329;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.4553;0.0267;0.0238
0.0000;0.0000;False;False;54.6941;54.6941;0.0008;0.0008;-115.1963;-115.1963;0.4396;0.4396;305.8734;305.8734;0.2040;0.2040;-0.0313;-0.0004;-0.0004;0.0220;0.0220;-0.0313;170826;71.78865;2231.58;54.4124;-131.5805;1.1274;1.1467;-115.4204;-68.1975;352.9947;352.5336;300.1476;90.3129;0.9039;359.3328;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.5247;0.0267;0.0238
0.0000;0.0000;False;False;54.6919;54.6919;0.0008;0.0008;-115.1948;-115.1948;0.4383;0.4383;305.8736;305.8736;0.2040;0.2040;-0.0329;-0.0005;-0.0005;0.0231;0.0231;-0.0329;170831;71.93259;2231.65;54.4103;-131.5805;1.1273;1.1467;-115.4189;-68.1975;352.9933;352.5329;300.1473;90.3120;0.9041;359.3327;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.3, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.5942;0.0267;0.0238
0.0000;0.0000;False;False;54.6895;54.6895;0.0008;0.0008;-115.1931;-115.1931;0.4376;0.4376;305.8751;305.8751;0.2039;0.2039;-0.0353;-0.0006;-0.0006;0.0248;0.0248;-0.0353;170836;71.97743;2231.72;54.4079;-131.5805;1.1273;1.1467;-115.4172;-68.1975;352.9926;352.5318;300.1484;90.3112;0.9041;359.3326;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.6, 0.0)_0.9369979_System.String[];HandLeft_(-0.2, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9223475_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.5, -0.5, 0.7)_0.9369979_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9223475_System.String[];0.6636;0.0267;0.0238
