AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0462;0.2797;False;False;54.7020;54.7020;0.0008;0.0008;-115.2019;-115.2019;0.4410;0.4410;305.8757;305.8757;0.2039;0.2039; ; ; ; ; ; ;674008;71.89178;5379.05;54.3588;-131.5952;1.1372;1.0512;-115.4043;-68.2243;352.9847;352.5012;300.8995;85.7600;0.8122;359.9259;;;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.1, -0.6, -0.6, 0.6)_0.9546427_System.String[];0.0000;0.0191;-0.0198
0.0755;0.3195;False;False;54.7015;54.7015;0.0008;0.0008;-115.2016;-115.2016;0.4393;0.4393;305.8742;305.8742;0.2034;0.2034;-0.0133;-0.0002;-0.0002;0.0086;0.0086;-0.0133;674013;67.51242;5379.13;54.3585;-131.5938;1.1372;1.0512;-115.4041;-68.2242;352.9834;352.4969;300.8983;85.7592;0.8119;359.9258;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.1, -0.6, -0.6, 0.6)_0.9546427_System.String[];0.0801;0.0191;-0.0198
0.1078;0.3584;False;False;54.7000;54.7000;0.0008;0.0008;-115.2006;-115.2006;0.4361;0.4361;305.8762;305.8762;0.2034;0.2034;-0.0264;-0.0003;-0.0003;0.0182;0.0182;-0.0264;674018;70.23761;5379.20;54.3572;-131.5891;1.1372;1.0512;-115.4033;-68.2237;352.9805;352.4879;300.8995;85.7571;0.8120;359.9254;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.1, -0.6, -0.6, 0.6)_0.9546427_System.String[];0.1499;0.0191;-0.0199
0.1435;0.3839;False;False;54.6974;54.6974;0.0008;0.0008;-115.1987;-115.1987;0.4322;0.4322;305.8765;305.8765;0.2035;0.2035;-0.0489;-0.0005;-0.0005;0.0347;0.0347;-0.0489;674023;71.12505;5379.27;54.3549;-131.5803;1.1371;1.0512;-115.4016;-68.2229;352.9767;352.4772;300.9004;85.7518;0.8125;359.9251;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.5, 0.6)_0.9546427_System.String[];0.2197;0.0191;-0.0209
0.1893;0.4000;False;False;54.6931;54.6931;0.0007;0.0007;-115.1957;-115.1957;0.4272;0.4272;305.8782;305.8782;0.2037;0.2037;-0.0715;-0.0007;-0.0007;0.0513;0.0513;-0.0715;674028;71.71256;5379.34;54.3511;-131.5673;1.1371;1.0512;-115.3989;-68.2217;352.9720;352.4670;300.9019;85.7471;0.8131;359.9247;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.5)_0.9546427_System.String[];0.2891;0.0191;-0.0231
0.2414;0.4159;False;False;54.6868;54.6868;0.0007;0.0007;-115.1911;-115.1911;0.4215;0.4215;305.8799;305.8799;0.2040;0.2040;-0.1080;-0.0011;-0.0011;0.0782;0.0782;-0.1080;674033;71.58136;5379.41;54.3453;-131.5497;1.1371;1.0512;-115.3947;-68.2200;352.9665;352.4582;300.9028;85.7399;0.8138;359.9243;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.5)_0.9546427_System.String[];0.3594;0.0191;-0.0261
0.2762;0.4403;False;False;54.6782;54.6782;0.0006;0.0006;-115.1849;-115.1849;0.4152;0.4152;305.8850;305.8850;0.2042;0.2042;-0.1390;-0.0014;-0.0014;0.1009;0.1009;-0.1390;674038;71.83855;5379.48;54.3372;-131.5275;1.1370;1.0512;-115.3889;-68.2179;352.9602;352.4510;300.9074;85.7300;0.8146;359.9239;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9546427_System.String[];0.4287;0.0191;-0.0277
0.3036;0.4666;False;False;54.6668;54.6668;0.0005;0.0005;-115.1766;-115.1766;0.4087;0.4087;305.8896;305.8896;0.2044;0.2044;-0.1865;-0.0018;-0.0018;0.1358;0.1358;-0.1865;674043;71.92522;5379.55;54.3265;-131.5006;1.1369;1.0513;-115.3811;-68.2153;352.9538;352.4451;300.9120;85.7172;0.8154;359.9235;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9546427_System.String[];0.4980;0.0191;-0.0279
0.3312;0.4937;False;False;54.6524;54.6524;0.0003;0.0003;-115.1661;-115.1661;0.4024;0.4024;305.8951;305.8951;0.2046;0.2046;-0.2246;-0.0022;-0.0022;0.1638;0.1638;-0.2246;674048;71.953;5379.62;54.3128;-131.4686;1.1368;1.0513;-115.3711;-68.2122;352.9476;352.4398;300.9173;85.7018;0.8161;359.9232;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9546427_System.String[];0.5679;0.0191;-0.0279
0.3629;0.5231;False;False;54.6347;54.6347;0.0002;0.0002;-115.1532;-115.1532;0.3964;0.3964;305.9018;305.9018;0.2048;0.2048;-0.2799;-0.0027;-0.0027;0.2045;0.2045;-0.2799;674053;71.59403;5379.69;54.2959;-131.4309;1.1367;1.0513;-115.3587;-68.2085;352.9415;352.4349;300.9237;85.6837;0.8168;359.9229;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.7, 0.4, -0.7, 0.0)_0.9751114_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.6, 0.2)_0.9546427_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, 0.7, 0.4, -0.6)_0.9751114_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.5, 0.6)_0.9546427_System.String[];0.6377;0.0191;-0.0279
