AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0083;False;False;81.0092;81.0092;-0.0026;-0.0026;-75.1205;-75.1205;359.8712;359.8712;273.3849;273.3849;0.1475;0.1475; ; ; ; ; ; ;140977;71.9956;1587.92;80.0235;-82.8499;1.2301;1.1401;-76.9512;78.0056;352.4362;352.5058;282.0797;146.4453;358.9948;0.1669;;;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.2)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.4, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.4, 0.6)_0.9267229_System.String[];0.0000;-0.0087;0.0210
0.0000;0.0327;False;False;81.0092;81.0092;-0.0026;-0.0026;-75.1205;-75.1205;359.8704;359.8704;273.3890;273.3890;0.1465;0.1465;0.0010;-0.0002;-0.0002;-0.0014;-0.0014;0.0010;140981;66.48682;1587.99;80.0235;-82.8499;1.2301;1.1401;-76.9512;78.0056;352.4355;352.5049;282.0831;146.4451;358.9937;0.1669;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.2)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.4, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.4, 0.6)_0.9267229_System.String[];0.0668;-0.0087;0.0210
0.0000;0.0839;False;False;81.0093;81.0093;-0.0026;-0.0026;-75.1207;-75.1207;359.8698;359.8698;273.3909;273.3909;0.1462;0.1462;0.0020;-0.0003;-0.0003;-0.0015;-0.0015;0.0020;140986;69.90388;1588.06;80.0235;-82.8497;1.2301;1.1401;-76.9512;78.0054;352.4348;352.5031;282.0856;146.4457;358.9932;0.1670;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.2)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.4, 0.6)_0.9267229_System.String[];0.1365;-0.0087;0.0197
0.0000;0.1375;False;False;81.0094;81.0094;-0.0026;-0.0026;-75.1208;-75.1208;359.8692;359.8692;273.3925;273.3925;0.1462;0.1462;0.0017;-0.0002;-0.0002;-0.0015;-0.0015;0.0017;140991;71.21121;1588.13;80.0235;-82.8491;1.2301;1.1400;-76.9513;78.0044;352.4342;352.5003;282.0875;146.4460;358.9930;0.1671;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.2)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.4, 0.6)_0.9267229_System.String[];0.2061;-0.0087;0.0153
0.0000;0.1805;False;False;81.0094;81.0094;-0.0026;-0.0026;-75.1209;-75.1209;359.8686;359.8686;273.3949;273.3949;0.1462;0.1462;0.0008;-0.0002;-0.0002;-0.0014;-0.0014;0.0008;140996;71.67391;1588.20;80.0235;-82.8479;1.2301;1.1400;-76.9514;78.0024;352.4337;352.4965;282.0893;146.4474;358.9930;0.1672;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.2)_0.9267229_System.String[];HandRight_(1.6, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.1, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.2758;-0.0087;0.0088
0.0000;0.2122;False;False;81.0096;81.0096;-0.0027;-0.0027;-75.1210;-75.1210;359.8685;359.8685;273.3986;273.3986;0.1463;0.1463;0.0043;-0.0001;-0.0001;-0.0016;-0.0016;0.0043;141001;71.65484;1588.27;80.0235;-82.8455;1.2301;1.1400;-76.9514;77.9987;352.4334;352.4911;282.0928;146.4469;358.9930;0.1673;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_0.9267229_System.String[];HandRight_(1.6, -0.3, 0.2)_(0.1, -0.6, -0.4, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.1, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.3456;-0.0087;0.0013
0.0000;0.2412;False;False;81.0097;81.0097;-0.0027;-0.0027;-75.1211;-75.1211;359.8684;359.8684;273.4031;273.4031;0.1464;0.1464;0.0036;-0.0001;-0.0001;-0.0016;-0.0016;0.0036;141006;71.59123;1588.34;80.0235;-82.8420;1.2301;1.1400;-76.9514;77.9930;352.4333;352.4855;282.0972;146.4459;358.9931;0.1673;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.0, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.4154;-0.0087;-0.0066
0.0000;0.2681;False;False;81.0100;81.0100;-0.0027;-0.0027;-75.1212;-75.1212;359.8685;359.8685;273.4064;273.4064;0.1464;0.1464;0.0032;-0.0001;-0.0001;-0.0016;-0.0016;0.0032;141011;65.21001;1588.41;80.0236;-82.8370;1.2301;1.1400;-76.9515;77.9851;352.4333;352.4796;282.1001;146.4430;358.9931;0.1671;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.0, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.4921;-0.0087;-0.0147
0.0000;0.2792;False;False;81.0103;81.0103;-0.0027;-0.0027;-75.1213;-75.1213;359.8686;359.8686;273.4110;273.4110;0.1464;0.1464;0.0044;0.0000;0.0000;-0.0016;-0.0016;0.0044;141015;53.04146;1588.49;80.0238;-82.8295;1.2301;1.1400;-76.9515;77.9735;352.4334;352.4736;282.1052;146.4403;358.9931;0.1668;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.1, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.5745;-0.0087;-0.0195
0.0000;0.2590;False;False;81.0106;81.0106;-0.0027;-0.0027;-75.1214;-75.1214;359.8682;359.8682;273.4132;273.4132;0.1463;0.1463;0.0047;0.0000;0.0000;-0.0017;-0.0017;0.0047;141019;55.24672;1588.56;80.0241;-82.8200;1.2301;1.1400;-76.9516;77.9587;352.4333;352.4684;282.1077;146.4344;358.9931;0.1666;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(1.4, -0.3, 0.2)_(0.6, 0.5, -0.6, 0.1)_0.9561927_System.String[];HandLeft_(-0.1, -0.4, -0.3)_(0.4, 0.6, -0.6, 0.3)_0.9267229_System.String[];HandRight_(1.7, -0.3, 0.2)_(0.1, -0.6, -0.5, 0.6)_0.9561927_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.1, -0.6, -0.4, 0.7)_0.9267229_System.String[];0.6447;-0.0087;-0.0198
