AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0000;False;False;81.0092;81.0092;-0.0026;-0.0026;-75.1205;-75.1205;359.8689;359.8689;273.3849;273.3849;0.1471;0.1471; ; ; ; ; ; ;270408;71.76888;3536.54;80.9620;-87.7667;1.0307;1.3473;-75.5381;-85.2841;352.4628;353.3247;265.3705;104.2977;1.2053;356.5903;;;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.3, -0.1, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.5, -0.7, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.5, -0.5, 0.7)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.0000;0.0077;0.0225
0.0000;0.0000;False;False;81.0092;81.0092;-0.0027;-0.0027;-75.1205;-75.1205;359.8685;359.8685;273.3862;273.3862;0.1463;0.1463;-0.0006;-0.0002;-0.0002;-0.0012;-0.0012;-0.0006;270412;66.34966;3536.61;80.9620;-87.7667;1.0307;1.3473;-75.5381;-85.2841;352.4623;353.3244;265.3716;104.2983;1.2048;356.5901;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.3, -0.1, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.5, -0.8, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.5, -0.5, 0.7)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.0669;0.0077;0.0223
0.0000;0.0000;False;False;81.0092;81.0092;-0.0027;-0.0027;-75.1206;-75.1206;359.8684;359.8684;273.3869;273.3869;0.1460;0.1460;0.0002;-0.0001;-0.0001;-0.0014;-0.0014;0.0002;270417;69.97749;3536.68;80.9620;-87.7666;1.0307;1.3472;-75.5382;-85.2841;352.4621;353.3241;265.3724;104.2997;1.2043;356.5900;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.3, -0.1, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.5, -0.8, -0.1)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.5, -0.5, 0.7)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.1365;0.0077;0.0223
0.0000;0.0000;False;False;81.0093;81.0093;-0.0027;-0.0027;-75.1207;-75.1207;359.8685;359.8685;273.3885;273.3885;0.1460;0.1460;0.0019;-0.0001;-0.0001;-0.0015;-0.0015;0.0019;270422;71.22034;3536.75;80.9621;-87.7667;1.0307;1.3472;-75.5383;-85.2841;352.4622;353.3242;265.3737;104.2986;1.2042;356.5900;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.3, -0.1, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.4, -0.8, -0.1)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.5, 0.6)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.2061;0.0077;0.0223
0.0000;0.0000;False;False;81.0094;81.0094;-0.0027;-0.0027;-75.1208;-75.1208;359.8684;359.8684;273.3929;273.3929;0.1461;0.1461;0.0019;-0.0001;-0.0001;-0.0015;-0.0015;0.0019;270427;71.74181;3536.82;80.9622;-87.7667;1.0307;1.3472;-75.5384;-85.2842;352.4621;353.3243;265.3776;104.2988;1.2044;356.5900;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.3, 0.0, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.5, -0.8, -0.1)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.4, 0.7)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.2756;0.0077;0.0187
0.0000;0.0044;False;False;81.0096;81.0096;-0.0027;-0.0027;-75.1209;-75.1209;359.8685;359.8685;273.3970;273.3970;0.1462;0.1462;0.0028;0.0000;0.0000;-0.0016;-0.0016;0.0028;270432;71.84287;3536.89;80.9623;-87.7667;1.0307;1.3472;-75.5385;-85.2841;352.4622;353.3240;265.3819;104.2987;1.2045;356.5899;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.4, 0.0, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.4, 0.5, -0.7, -0.1)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.5, 0.6)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.3452;0.0077;0.0175
0.0081;0.0265;False;False;81.0098;81.0098;-0.0027;-0.0027;-75.1211;-75.1211;359.8684;359.8684;273.3997;273.3997;0.1463;0.1463;0.0023;0.0000;0.0000;-0.0015;-0.0015;0.0023;270437;71.85749;3536.96;80.9624;-87.7667;1.0307;1.3472;-75.5386;-85.2841;352.4621;353.3240;265.3855;104.2995;1.2046;356.5899;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.4, 0.0, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.5, 0.5, -0.7, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.4, 0.6)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.4146;0.0077;0.0175
0.1058;0.0744;False;False;81.0098;81.0098;-0.0027;-0.0027;-75.1212;-75.1212;359.8679;359.8679;273.4028;273.4028;0.1463;0.1463;-0.0049;0.0000;0.0000;-0.0011;-0.0011;-0.0049;270442;71.73793;3537.03;80.9626;-87.7664;1.0307;1.3472;-75.5387;-85.2841;352.4619;353.3233;265.3873;104.2986;1.2047;356.5896;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.4, 0.0, 0.3)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.5, 0.5, -0.7, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.4, 0.6)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.4844;0.0077;0.0175
0.2596;0.1495;False;False;81.0088;81.0088;-0.0027;-0.0027;-75.1212;-75.1212;359.8648;359.8648;273.4090;273.4090;0.1464;0.1464;-0.0254;-0.0001;-0.0001;0.0002;0.0002;-0.0254;270447;71.48832;3537.10;80.9618;-87.7655;1.0307;1.3472;-75.5387;-85.2839;352.4594;353.3215;265.3938;104.2987;1.2050;356.5887;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.4, 0.0, 0.4)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.5, 0.5, -0.7, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.4, 0.7)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.5542;0.0077;0.0175
0.4006;0.2351;False;False;81.0048;81.0048;-0.0027;-0.0027;-75.1210;-75.1210;359.8573;359.8573;273.4147;273.4147;0.1464;0.1464;-0.0857;-0.0001;-0.0001;0.0040;0.0040;-0.0857;270452;71.58069;3537.17;80.9587;-87.7631;1.0307;1.3472;-75.5386;-85.2834;352.4529;353.3179;265.3990;104.2992;1.2060;356.5869;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.2, -0.4)_(0.9, 0.4, 0.0, 0.3)_0.9242704_System.String[];HandLeft_(-0.6, -0.6, -0.3)_(0.5, 0.6, -0.7, 0.0)_0.8794216_System.String[];HandRight_(0.2, -0.2, -0.4)_(-0.2, -0.6, -0.5, 0.6)_0.9242704_System.String[];HandRight_(-0.4, -0.6, -0.4)_(-0.3, -0.5, -0.5, 0.6)_0.8794216_System.String[];0.6240;0.0077;0.0175
