AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
-0.5078;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8733;0.0037;273.3849;147.7452;0.1477;-0.0027; ; ; ; ; ; ;131744;71.47819;Infinity;1808.83;80.8291;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3735;352.6841;273.3654;135.0661;0.1490;1.6383;;;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.0000;-0.0211;-0.0036;80.8495;-82.8607;0.8554;1.1302;-75.0296;77.9820;3.5833;345.3511;264.1194;142.8487;4.2658;358.4465
-0.4801;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8726;0.0029;273.3849;147.7449;0.1477;-0.0027;-0.0001;0.0006;-0.0002;0.0000;0.0001;0.0000;131747;68.32696;Infinity;1808.88;80.8292;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3728;352.6833;273.3654;135.0657;0.1490;1.6385;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.0471;-0.0211;-0.0036;80.8499;-82.8598;0.8554;1.1301;-75.0305;77.9821;3.5842;345.4915;263.9142;142.7285;4.2292;358.5555
-0.4722;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8719;0.0025;273.3849;147.7450;0.1476;-0.0027;0.0003;0.0002;-0.0003;0.0000;-0.0004;0.0000;131750;69.84867;Infinity;1808.92;80.8292;-83.2007;1.2968;1.1711;-75.5039;77.4306;352.3721;352.6830;273.3655;135.0660;0.1490;1.6385;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.0890;-0.0211;-0.0036;80.8501;-82.8589;0.8557;1.1302;-75.0310;77.9819;3.4901;345.6158;263.7195;142.6611;4.3516;358.6054
-0.4722;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8712;0.0021;273.3849;147.7452;0.1475;-0.0027;0.0006;0.0000;-0.0003;0.0000;-0.0010;0.0000;131753;70.84942;Infinity;1808.96;80.8292;-83.2007;1.2968;1.1711;-75.5039;77.4307;352.3715;352.6825;273.3655;135.0660;0.1489;1.6386;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.1307;-0.0211;-0.0036;80.8503;-82.8581;0.8560;1.1297;-75.0313;77.9821;3.4332;345.7311;263.6765;142.6516;4.3782;358.6290
-0.4643;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8707;0.0017;273.3849;147.7453;0.1474;-0.0027;0.0010;-0.0002;-0.0002;0.0000;-0.0016;0.0000;131756;71.1798;Infinity;1809.00;80.8292;-83.2007;1.2968;1.1711;-75.5039;77.4307;352.3709;352.6821;273.3655;135.0663;0.1488;1.6387;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.1726;-0.0211;-0.0036;80.8504;-82.8575;0.8562;1.1294;-75.0315;77.9821;3.2754;345.8235;263.5930;142.6579;4.3629;358.6359
-0.4603;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.8999;359.8702;0.0012;273.3849;147.7454;0.1473;-0.0027;0.0001;-0.0002;-0.0002;0.0000;-0.0001;0.0000;131759;71.58307;Infinity;1809.04;80.8292;-83.2007;1.2968;1.1711;-75.5039;77.4306;352.3704;352.6816;273.3655;135.0659;0.1487;1.6389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.2144;-0.0211;-0.0036;80.8505;-82.8569;0.8563;1.1293;-75.0319;77.9824;3.1465;345.9244;263.5060;142.6490;4.3521;358.6168
-0.4603;0.0000;False;False;81.0092;-83.1999;-0.0026;-0.0141;-75.1205;77.8999;359.8698;0.0009;273.3849;147.7464;0.1473;-0.0027;0.0005;-0.0003;-0.0002;0.0000;-0.0009;0.0000;131762;71.51982;Infinity;1809.08;80.8292;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3699;352.6813;273.3655;135.0671;0.1486;1.6389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.2562;-0.0211;-0.0036;80.8505;-82.8565;0.8563;1.1291;-75.0322;77.9826;3.0654;346.1123;263.4257;142.6339;4.3699;358.6008
-0.4603;0.0000;False;False;81.0092;-83.1999;-0.0026;-0.0141;-75.1205;77.8999;359.8694;0.0009;273.3849;147.7469;0.1472;-0.0027;0.0000;-0.0002;-0.0002;0.0000;0.0000;0.0000;131765;71.27906;Infinity;1809.13;80.8292;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3695;352.6812;273.3655;135.0677;0.1485;1.6389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.2985;-0.0211;-0.0036;80.8505;-82.8560;0.8567;1.1290;-75.0324;77.9829;2.8883;346.2536;263.2531;142.6147;4.2937;358.6059
-0.4603;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8691;0.0010;273.3849;147.7462;0.1471;-0.0027;0.0005;-0.0002;-0.0001;0.0000;-0.0008;0.0000;131768;71.2822;Infinity;1809.17;80.8292;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3692;352.6813;273.3655;135.0674;0.1485;1.6389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.3406;-0.0211;-0.0036;80.8506;-82.8556;0.8570;1.1286;-75.0326;77.9832;2.7773;346.3423;263.2212;142.5869;4.5107;358.6419
-0.4523;0.0000;False;False;81.0092;-83.2000;-0.0026;-0.0141;-75.1205;77.9000;359.8688;0.0009;273.3849;147.7454;0.1471;-0.0027;-0.0002;-0.0002;-0.0001;0.0000;0.0004;0.0000;131771;71.49998;Infinity;1809.21;80.8292;-83.2007;1.2967;1.1711;-75.5039;77.4306;352.3690;352.6812;273.3655;135.0664;0.1484;1.6389;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, -0.7, -0.3)_(0.6, 0.4, -0.7, 0.0)_1.046027_System.String[];HandLeft_(-0.7, -0.3, -0.2)_(0.7, 0.3, -0.6, 0.1)_1.005502_System.String[];HandRight_(0.5, -0.7, -0.3)_(0.0, -0.6, -0.3, 0.7)_1.046027_System.String[];HandRight_(-0.5, -0.3, -0.2)_(0.0, -0.7, -0.3, 0.6)_1.005502_System.String[];0.3823;-0.0211;-0.0036;80.8506;-82.8551;0.8571;1.1283;-75.0327;77.9832;2.8134;346.3191;263.3348;142.5927;4.3871;358.7260
