AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.0000;False;False;54.7020;54.7020;0.0006;0.0006;-115.2020;-115.2020;0.4476;0.4476;305.8757;305.8757;0.2041;0.2041; ; ; ; ; ; ;527833;71.41623;5195.64;54.2881;98.3377;1.1331;1.0951;-115.4482;55.0725;352.9471;352.5073;308.9977;214.1822;359.8190;0.0552;;;HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.7, -0.4, 0.6)_0.9955814_System.String[];0.0000;0.0098;-0.0047
0.0000;0.0000;False;False;54.7019;54.7019;0.0008;0.0008;-115.2019;-115.2019;0.4461;0.4461;305.8760;305.8760;0.2042;0.2042;-0.0052;0.0016;0.0016;0.0027;0.0027;-0.0052;527837;64.19066;5195.71;54.2881;98.3378;1.1333;1.0953;-115.4482;55.0725;352.9460;352.5068;308.9977;214.1815;359.8190;0.0552;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.0708;0.0098;-0.0080
0.0000;0.0000;False;False;54.7015;54.7015;0.0009;0.0009;-115.2017;-115.2017;0.4441;0.4441;305.8737;305.8737;0.2039;0.2039;-0.0091;0.0003;0.0003;0.0055;0.0055;-0.0091;527842;68.60272;5195.78;54.2877;98.3378;1.1334;1.0954;-115.4480;55.0725;352.9439;352.5056;308.9962;214.1819;359.8186;0.0552;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.1411;0.0098;-0.0129
0.0000;0.0000;False;False;54.7008;54.7008;0.0009;0.0009;-115.2012;-115.2012;0.4418;0.4418;305.8727;305.8727;0.2039;0.2039;-0.0125;-0.0001;-0.0001;0.0079;0.0079;-0.0125;527846;59.29795;5195.85;54.2872;98.3378;1.1334;1.0954;-115.4477;55.0725;352.9420;352.5045;308.9951;214.1813;359.8184;0.0552;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.2)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.2114;0.0098;-0.0190
0.0000;0.0000;False;False;54.6997;54.6997;0.0009;0.0009;-115.2005;-115.2005;0.4399;0.4399;305.8715;305.8715;0.2038;0.2038;-0.0151;-0.0004;-0.0004;0.0099;0.0099;-0.0151;527849;47.1396;5195.93;54.2861;98.3378;1.1334;1.0954;-115.4470;55.0725;352.9396;352.5034;308.9934;214.1795;359.8182;0.0553;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.3)_(0.4, 0.5, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.2915;0.0098;-0.0254
0.0000;0.0000;False;False;54.6981;54.6981;0.0008;0.0008;-115.1995;-115.1995;0.4384;0.4384;305.8702;305.8702;0.2038;0.2038;-0.0201;-0.0004;-0.0004;0.0135;0.0135;-0.0201;527852;41.307;5196.02;54.2847;98.3378;1.1334;1.0954;-115.4461;55.0726;352.9381;352.5026;308.9923;214.1790;359.8181;0.0553;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.1, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.3774;0.0098;-0.0290
0.0000;0.0000;False;False;54.6964;54.6964;0.0008;0.0008;-115.1983;-115.1983;0.4376;0.4376;305.8682;305.8682;0.2038;0.2038;-0.0242;-0.0004;-0.0004;0.0164;0.0164;-0.0242;527857;56.42877;5196.09;54.2830;98.3378;1.1334;1.0954;-115.4450;55.0726;352.9371;352.5017;308.9900;214.1785;359.8181;0.0552;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.1, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.4521;0.0098;-0.0303
0.0012;0.0000;False;False;54.6946;54.6946;0.0008;0.0008;-115.1971;-115.1971;0.4371;0.4371;305.8691;305.8691;0.2038;0.2038;-0.0284;-0.0004;-0.0004;0.0195;0.0195;-0.0284;527862;65.95567;5196.16;54.2812;98.3379;1.1333;1.0954;-115.4437;55.0726;352.9365;352.5017;308.9910;214.1790;359.8181;0.0553;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.5, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.1, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.5215;0.0098;-0.0303
0.0762;0.0000;False;False;54.6925;54.6925;0.0007;0.0007;-115.1956;-115.1956;0.4366;0.4366;305.8697;305.8697;0.2038;0.2038;-0.0340;-0.0004;-0.0004;0.0236;0.0236;-0.0340;527867;69.9026;5196.23;54.2792;98.3379;1.1333;1.0954;-115.4424;55.0726;352.9362;352.5014;308.9924;214.1807;359.8180;0.0553;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.2)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.5913;0.0098;-0.0303
0.2270;0.0000;False;False;54.6894;54.6894;0.0007;0.0007;-115.1935;-115.1935;0.4339;0.4339;305.8695;305.8695;0.2038;0.2038;-0.0616;-0.0007;-0.0007;0.0437;0.0437;-0.0616;527872;71.22935;5196.30;54.2765;98.3378;1.1333;1.0954;-115.4404;55.0726;352.9341;352.5008;308.9919;214.1819;359.8179;0.0552;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9640793_System.String[];HandLeft_(-0.1, -0.3, -0.2)_(0.4, 0.6, -0.7, 0.2)_0.9955814_System.String[];HandRight_(0.2, -0.3, -0.2)_(-0.2, -0.6, -0.6, 0.5)_0.9640793_System.String[];HandRight_(0.1, -0.2, -0.3)_(0.0, -0.6, -0.4, 0.7)_0.9955814_System.String[];0.6606;0.0098;-0.0303
