AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;-0.3373;False;False;82.2000;82.2000;-0.0201;-0.0201;25.1999;25.1999;359.9789;359.9789;208.4238;208.4238;0.0000;0.0000; ; ; ; ; ; ;394069;71.56437;5364.86;82.5066;107.6824;1.1517;1.0879;24.8969;69.4243;352.5287;352.4723;215.3307;219.2334;359.0976;359.7455;;;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.6, -0.6, 0.2)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.0000;0.0050;0.0279
0.0000;-0.3412;False;False;82.2000;82.2000;-0.0174;-0.0174;25.2000;25.2000;359.9939;359.9939;208.4239;208.4239;0.0000;0.0000;-0.0002;0.0302;0.0302;-0.0003;-0.0003;-0.0002;394073;65.80171;5364.93;82.5065;107.6822;1.1546;1.0913;24.8967;69.4241;352.5453;352.4917;215.3300;219.2333;359.0996;359.7462;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.3, -0.4)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.0679;0.0050;0.0235
0.0000;-0.3452;False;False;82.2000;82.2000;-0.0157;-0.0157;25.2000;25.2000;0.0023;0.0023;208.4240;208.4240;0.0000;0.0000;-0.0002;0.0190;0.0190;-0.0004;-0.0004;-0.0002;394078;69.62495;5365.00;82.5064;107.6821;1.1565;1.0935;24.8965;69.4239;352.5549;352.5033;215.3307;219.2333;359.1008;359.7466;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.1377;0.0050;0.0140
0.0000;-0.3492;False;False;82.2000;82.2000;-0.0147;-0.0147;25.2000;25.2000;0.0061;0.0061;208.4229;208.4229;0.0000;0.0000;0.0004;0.0096;0.0096;0.0007;0.0007;0.0004;394083;70.83766;5365.07;82.5063;107.6821;1.1576;1.0947;24.8964;69.4238;352.5593;352.5090;215.3296;219.2332;359.1013;359.7468;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.2075;0.0050;0.0051
0.0000;-0.3492;False;False;82.2000;82.2000;-0.0142;-0.0142;25.1999;25.1999;0.0069;0.0069;208.4212;208.4212;0.0000;0.0000;-0.0002;0.0054;0.0054;-0.0005;-0.0005;-0.0002;394088;71.1041;5365.14;82.5063;107.6821;1.1582;1.0955;24.8964;69.4238;352.5606;352.5111;215.3284;219.2332;359.1015;359.7469;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.7, 0.0)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.2778;0.0050;-0.0006
0.0000;-0.3254;False;False;82.2000;82.2000;-0.0140;-0.0140;25.1999;25.1999;0.0066;0.0066;208.4209;208.4209;0.0000;0.0000;-0.0007;0.0022;0.0022;-0.0014;-0.0014;-0.0007;394093;71.46122;5365.21;82.5063;107.6821;1.1585;1.0958;24.8963;69.4238;352.5605;352.5113;215.3275;219.2332;359.1015;359.7469;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(0.0, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.3477;0.0050;-0.0038
0.0000;-0.2540;False;False;82.1999;82.1999;-0.0139;-0.0139;25.1998;25.1998;0.0056;0.0056;208.4201;208.4201;0.0000;0.0000;0.0004;0.0009;0.0009;0.0008;0.0008;0.0004;394098;71.73077;5365.28;82.5063;107.6821;1.1586;1.0960;24.8963;69.4238;352.5595;352.5104;215.3264;219.2332;359.1014;359.7469;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.6, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.4170;0.0050;-0.0048
0.0000;-0.3095;False;False;82.1999;82.1999;-0.0138;-0.0138;25.1998;25.1998;0.0046;0.0046;208.4193;208.4193;0.0000;0.0000;-0.0005;0.0001;0.0001;-0.0009;-0.0009;-0.0005;394103;71.88068;5365.34;82.5063;107.6821;1.1586;1.0960;24.8963;69.4238;352.5586;352.5093;215.3256;219.2333;359.1013;359.7468;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.4863;0.0054;-0.0089
0.0111;-0.3373;False;False;82.1999;82.1999;-0.0138;-0.0138;25.1998;25.1998;0.0034;0.0034;208.4183;208.4183;0.0000;0.0000;-0.0006;-0.0002;-0.0002;-0.0010;-0.0010;-0.0006;394108;71.67207;5365.41;82.5063;107.6821;1.1586;1.0960;24.8963;69.4238;352.5574;352.5082;215.3247;219.2333;359.1011;359.7468;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.5562;0.0068;-0.0129
0.0507;-0.3174;False;False;82.1998;82.1998;-0.0139;-0.0139;25.1996;25.1996;0.0021;0.0021;208.4198;208.4198;0.0000;0.0000;-0.0033;-0.0003;-0.0003;-0.0060;-0.0060;-0.0033;394113;71.77169;5365.48;82.5062;107.6821;1.1586;1.0960;24.8962;69.4239;352.5562;352.5072;215.3257;219.2333;359.1010;359.7467;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.9113657_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.5, 0.7, -0.5, 0.1)_0.9438722_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.6, -0.6, 0.5)_0.9113657_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.0, 0.7, 0.4, -0.7)_0.9438722_System.String[];0.6260;0.0092;-0.0135
