0.5913;0.7419;False;False;54.1112;-129.5652;-0.0047;-0.0141;-114.7726;-68.3691;0.3384;359.8788;306.0053;83.7132;0.2097;359.9722;2.4242;-0.0096;-0.0002;0.7100;0.3249;-0.9696;120188;71.9978;Infinity;1637.35;53.2472;-129.1067;0.7205;0.7514;-115.0916;-67.6106;352.9859;352.3826;295.9017;81.9345;1.4570;0.2141;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.4, 0.3)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.1, 0.0)_(0.0, -0.5, -0.3, 0.8)_1.081002_System.String[];5.1738;0.0132;-0.0705;53.8519;-129.4641;1.1154;1.1407;-115.0155;-67.9730;9.9823;3.7911;306.5146;83.2033;7.6808;2.5451
0.6036;0.7430;False;False;54.0697;-129.4626;-0.0051;-0.0142;-114.7422;-68.3552;0.3335;359.8766;306.0164;83.5940;0.2101;359.9699;2.4884;-0.0101;-0.0002;0.7434;0.3401;-1.0147;120191;71.99671;Infinity;1637.39;53.2064;-129.0067;0.7201;0.7514;-115.0615;-67.5960;352.9813;352.3802;295.9125;81.8180;1.4584;0.2119;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.3, 0.8)_1.081002_System.String[];5.2155;0.0132;-0.0726;53.8108;-129.3633;1.1147;1.1404;-114.9854;-67.9596;10.0228;3.8705;306.5297;83.0938;7.6938;2.4336
0.6126;0.7439;False;False;54.0263;-129.3573;-0.0056;-0.0142;-114.7104;-68.3406;0.3281;359.8746;306.0280;83.4677;0.2111;359.9675;2.5524;-0.0102;-0.0002;0.7772;0.3558;-1.0606;120194;71.99881;Infinity;1637.44;53.1635;-128.9039;0.7197;0.7515;-115.0300;-67.5806;352.9763;352.3780;295.9237;81.6942;1.4597;0.2095;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.2571;0.0132;-0.0738;53.7679;-129.2598;1.1140;1.1403;-114.9540;-67.9455;10.0369;3.9263;306.5199;82.9659;7.6952;2.3047
0.6191;0.7445;False;False;53.9808;-129.2492;-0.0060;-0.0142;-114.6770;-68.3253;0.3217;359.8728;306.0403;83.3348;0.2135;359.9651;2.6163;-0.0105;-0.0002;0.8114;0.3716;-1.1069;120197;71.99718;Infinity;1637.48;53.1187;-128.7985;0.7193;0.7515;-114.9970;-67.5644;352.9706;352.3761;295.9354;81.5637;1.4629;0.2071;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.3, 0.8)_1.081002_System.String[];5.2988;0.0132;-0.0743;53.7229;-129.1539;1.1134;1.1401;-114.9211;-67.9305;10.0474;3.9169;306.5046;82.8107;7.6986;2.1797
0.6239;0.7449;False;False;53.9333;-129.1384;-0.0065;-0.0142;-114.6422;-68.3094;0.3149;359.8712;306.0532;83.1964;0.2164;359.9630;2.6801;-0.0108;-0.0002;0.8460;0.3873;-1.1536;120200;71.99917;Infinity;1637.52;53.0718;-128.6904;0.7189;0.7516;-114.9625;-67.5476;352.9646;352.3744;295.9476;81.4273;1.4669;0.2050;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.5, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.3, 0.8)_1.081002_System.String[];5.3405;0.0132;-0.0743;53.6760;-129.0451;1.1129;1.1400;-114.8867;-67.9147;10.0627;3.8763;306.4888;82.6090;7.7034;2.1222
0.6274;0.7456;False;False;53.8838;-129.0247;-0.0069;-0.0142;-114.6058;-68.2927;0.3079;359.8698;306.0666;83.0535;0.2196;359.9611;2.7755;-0.0113;-0.0002;0.8981;0.4111;-1.2240;120203;71.99552;Infinity;1637.56;53.0229;-128.5795;0.7185;0.7516;-114.9265;-67.5300;352.9583;352.3729;295.9603;81.2860;1.4712;0.2031;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.3821;0.0130;-0.0743;53.6271;-128.9335;1.1124;1.1400;-114.8509;-67.8981;10.0831;3.8573;306.4934;82.3851;7.6962;2.1024
0.6299;0.7479;False;False;53.8321;-128.9082;-0.0074;-0.0142;-114.5679;-68.2754;0.3004;359.8686;306.0804;82.9065;0.2221;359.9595;2.8390;-0.0111;-0.0002;0.9328;0.4273;-1.2708;120206;71.99375;Infinity;1637.60;52.9720;-128.4660;0.7180;0.7516;-114.8890;-67.5117;352.9517;352.3716;295.9734;81.1405;1.4755;0.2014;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.4238;0.0125;-0.0743;53.5762;-128.8191;1.1118;1.1399;-114.8136;-67.8808;10.0923;3.8381;306.5128;82.1675;7.6848;2.0947
0.6317;0.7495;False;False;53.7785;-128.7890;-0.0078;-0.0142;-114.5285;-68.2573;0.2921;359.8676;306.0941;82.7558;0.2231;359.9579;2.9025;-0.0112;-0.0002;0.9675;0.4440;-1.3177;120209;71.99303;Infinity;1637.64;52.9190;-128.3497;0.7176;0.7516;-114.8500;-67.4926;352.9439;352.3704;295.9869;80.9913;1.4782;0.1999;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.4655;0.0115;-0.0743;53.5233;-128.7019;1.1113;1.1399;-114.7747;-67.8632;10.0870;3.8328;306.5336;81.9764;7.6592;2.0741
0.6338;0.7507;False;False;53.7228;-128.6671;-0.0083;-0.0142;-114.4876;-68.2386;0.2834;359.8665;306.1075;82.6015;0.2233;359.9565;2.9658;-0.0115;-0.0002;1.0019;0.4611;-1.3648;120212;71.99693;Infinity;1637.69;52.8640;-128.2308;0.7172;0.7517;-114.8095;-67.4728;352.9355;352.3693;296.0002;80.8384;1.4802;0.1984;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.5072;0.0101;-0.0743;53.4684;-128.5820;1.1109;1.1399;-114.7343;-67.8446;10.0667;3.8259;306.5376;81.8330;7.6270;2.0083
0.6357;0.7516;False;False;53.6651;-128.5424;-0.0088;-0.0142;-114.4453;-68.2190;0.2744;359.8656;306.1199;82.4436;0.2232;359.9549;3.0290;-0.0118;-0.0002;1.0361;0.4786;-1.4120;120215;71.98874;Infinity;1637.73;52.8070;-128.1092;0.7168;0.7517;-114.7675;-67.4523;352.9268;352.3683;296.0127;80.6819;1.4817;0.1969;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.5488;0.0088;-0.0743;53.4116;-128.4593;1.1104;1.1399;-114.6922;-67.8253;10.0677;3.8001;306.5279;81.7182;7.5751;1.9509
0.6377;0.7522;False;False;53.6053;-128.4150;-0.0093;-0.0142;-114.4014;-68.1987;0.2653;359.8647;306.1313;82.2822;0.2228;359.9533;3.0919;-0.0122;-0.0002;1.0704;0.4966;-1.4592;120218;71.99848;Infinity;1637.77;52.7480;-127.9849;0.7164;0.7517;-114.7241;-67.4309;352.9178;352.3673;296.0244;80.5219;1.4830;0.1953;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.5905;0.0074;-0.0743;53.3527;-128.3340;1.1099;1.1401;-114.6487;-67.8050;10.0970;3.7106;306.5211;81.5685;7.5371;1.9150
0.6400;0.7526;False;False;53.5435;-128.2849;-0.0098;-0.0142;-114.3561;-68.1776;0.2561;359.8639;306.1415;82.1173;0.2223;359.9517;3.1547;-0.0126;-0.0002;1.1045;0.5150;-1.5066;120221;71.99952;Infinity;1637.81;52.6869;-127.8579;0.7160;0.7517;-114.6791;-67.4088;352.9087;352.3665;296.0349;80.3584;1.4842;0.1937;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.6322;0.0063;-0.0740;53.2917;-128.2060;1.1094;1.1405;-114.6038;-67.7840;10.1197;3.4266;306.5294;81.3341;7.4945;1.8246
0.6427;0.7534;False;False;53.4796;-128.1520;-0.0104;-0.0142;-114.3093;-68.1558;0.2468;359.8631;306.1504;81.9493;0.2218;359.9501;3.2172;-0.0130;-0.0002;1.1386;0.5336;-1.5541;120224;71.99901;Infinity;1637.85;52.6237;-127.7282;0.7156;0.7517;-114.6327;-67.3858;352.8994;352.3656;296.0440;80.1915;1.4853;0.1921;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.1)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.6738;0.0049;-0.0733;53.2287;-128.0753;1.1089;1.1407;-114.5574;-67.7621;10.1162;3.2378;306.5565;81.0423;7.4725;1.6765
0.6471;0.7546;False;False;53.4137;-128.0165;-0.0109;-0.0142;-114.2610;-68.1331;0.2377;359.8623;306.1579;81.7786;0.2220;359.9486;3.2796;-0.0128;-0.0002;1.1726;0.5525;-1.6016;120227;71.99848;Infinity;1637.89;52.5586;-127.5959;0.7151;0.7518;-114.5849;-67.3621;352.8901;352.3648;296.0519;80.0219;1.4864;0.1906;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.8, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(-0.1, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.7155;0.0033;-0.0728;53.1636;-127.9418;1.1084;1.1409;-114.5097;-67.7394;10.0921;3.2266;306.5980;80.7156;7.4647;1.5977
0.6517;0.7554;False;False;53.3457;-127.8782;-0.0114;-0.0142;-114.2112;-68.1095;0.2303;359.8616;306.1641;81.6055;0.2256;359.9471;3.3418;-0.0131;-0.0002;1.2063;0.5718;-1.6496;120230;71.99831;Infinity;1637.94;52.4913;-127.4609;0.7146;0.7518;-114.5356;-67.3374;352.8828;352.3640;296.0580;79.8497;1.4905;0.1891;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.2, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.7572;0.0013;-0.0722;53.0964;-127.8057;1.1078;1.1410;-114.4604;-67.7158;10.0519;3.4111;306.6198;80.4073;7.4681;1.5738
0.6565;0.7561;False;False;53.2756;-127.7373;-0.0120;-0.0142;-114.1600;-68.0852;0.2237;359.8609;306.1681;81.4302;0.2307;359.9456;3.4038;-0.0133;-0.0002;1.2399;0.5915;-1.6981;120233;71.99842;Infinity;1637.98;52.4219;-127.3232;0.7141;0.7518;-114.4848;-67.3119;352.8770;352.3633;296.0621;79.6753;1.4964;0.1877;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.7988;-0.0011;-0.0718;53.0270;-127.6668;1.1073;1.1407;-114.4098;-67.6914;9.9848;3.5513;306.6123;80.1610;7.4930;1.6064
0.6618;0.7565;False;False;53.2034;-127.5937;-0.0126;-0.0143;-114.1073;-68.0599;0.2183;359.8602;306.1689;81.2526;0.2354;359.9442;3.4655;-0.0140;-0.0002;1.2736;0.6116;-1.7471;120236;71.99809;Infinity;1638.02;52.3504;-127.1828;0.7135;0.7518;-114.4327;-67.2856;352.8721;352.3625;296.0632;79.4987;1.5024;0.1862;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.8405;-0.0037;-0.0717;52.9555;-127.5253;1.1067;1.1405;-114.3578;-67.6662;9.9140;3.5308;306.5662;79.9229;7.5169;1.6202
0.6681;0.7569;False;False;53.1291;-127.4474;-0.0131;-0.0143;-114.0532;-68.0338;0.2148;359.8596;306.1658;81.0725;0.2369;359.9425;3.5576;-0.0136;-0.0002;1.3242;0.6431;-1.8210;120239;71.99772;Infinity;1638.06;52.2768;-127.0399;0.7129;0.7518;-114.3791;-67.2583;352.8684;352.3618;296.0610;79.3197;1.5058;0.1846;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.8822;-0.0063;-0.0717;52.8817;-127.3812;1.1061;1.1407;-114.3046;-67.6397;9.8392;3.4024;306.4915;79.6550;7.5341;1.6608
0.6745;0.7571;False;False;53.0526;-127.2984;-0.0137;-0.0143;-113.9976;-68.0067;0.2126;359.8589;306.1589;80.8895;0.2370;359.9408;3.6185;-0.0137;-0.0002;1.3581;0.6648;-1.8708;120242;71.99863;Infinity;1638.10;52.2011;-126.8943;0.7124;0.7519;-114.3241;-67.2302;352.8660;352.3611;296.0553;79.1379;1.5068;0.1829;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.9238;-0.0084;-0.0720;52.8059;-127.2345;1.1055;1.1410;-114.2498;-67.6124;9.7743;3.3622;306.4178;79.4051;7.5471;1.6597
0.6801;0.7573;False;False;52.9739;-127.1468;-0.0143;-0.0143;-113.9405;-67.9787;0.2111;359.8583;306.1481;80.7032;0.2364;359.9388;3.6790;-0.0139;-0.0002;1.3921;0.6873;-1.9211;120245;71.99853;Infinity;1638.14;52.1232;-126.7461;0.7118;0.7519;-114.2677;-67.2010;352.8643;352.3604;296.0459;78.9530;1.5066;0.1810;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];5.9655;-0.0102;-0.0725;52.7280;-127.0851;1.1049;1.1411;-114.1934;-67.5841;9.7046;3.4103;306.3503;79.2090;7.5601;1.6831
0.6850;0.7574;False;False;52.8931;-126.9925;-0.0149;-0.0143;-113.8820;-67.9497;0.2099;359.8577;306.1336;80.5130;0.2353;359.9367;3.7392;-0.0142;-0.0002;1.4264;0.7105;-1.9718;120248;71.99589;Infinity;1638.19;52.0432;-126.5953;0.7113;0.7519;-114.2099;-67.1709;352.8629;352.3597;296.0327;78.7644;1.5059;0.1789;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.0072;-0.0117;-0.0725;52.6478;-126.9331;1.1044;1.1412;-114.1354;-67.5551;9.6046;3.4524;306.2776;79.0688;7.5579;1.7102
0.6888;0.7575;False;False;52.8100;-126.8357;-0.0155;-0.0143;-113.8219;-67.9196;0.2089;359.8571;306.1157;80.3191;0.2342;359.9344;3.7991;-0.0145;-0.0002;1.4608;0.7340;-2.0227;120251;71.999;Infinity;1638.23;51.9610;-126.4421;0.7107;0.7519;-114.1506;-67.1397;352.8616;352.3591;296.0160;78.5721;1.5050;0.1767;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.4, 0.6)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.0488;-0.0129;-0.0725;52.5652;-126.7786;1.1041;1.1413;-114.0761;-67.5250;9.5176;3.4967;306.2210;78.9737;7.5425;1.7287
0.6916;0.7576;False;False;52.7248;-126.6762;-0.0161;-0.0143;-113.7604;-67.8886;0.2078;359.8566;306.0949;80.1215;0.2334;359.9322;3.8586;-0.0144;-0.0002;1.4952;0.7580;-2.0738;120254;71.99758;Infinity;1638.27;51.8766;-126.2862;0.7101;0.7520;-114.0899;-67.1075;352.8604;352.3584;295.9963;78.3760;1.5040;0.1745;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.1, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.0905;-0.0143;-0.0725;52.4805;-126.6214;1.1038;1.1413;-114.0154;-67.4939;9.3765;3.4949;306.1721;78.8496;7.5326;1.7581
0.6937;0.7577;False;False;52.6373;-126.5142;-0.0167;-0.0143;-113.6974;-67.8565;0.2055;359.8560;306.0712;79.9206;0.2348;359.9299;3.9178;-0.0142;-0.0002;1.5293;0.7826;-2.1251;120257;71.99744;Infinity;1638.31;51.7900;-126.1278;0.7095;0.7520;-114.0277;-67.0743;352.8587;352.3578;295.9734;78.1765;1.5051;0.1722;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.1322;-0.0159;-0.0725;52.3937;-126.4617;1.1034;1.1414;-113.9532;-67.4618;9.2164;3.4518;306.1395;78.6390;7.5095;1.8314
0.6952;0.7573;False;False;52.5476;-126.3497;-0.0172;-0.0143;-113.6329;-67.8233;0.2012;359.8555;306.0441;79.7163;0.2356;359.9276;3.9765;-0.0136;-0.0002;1.5631;0.8076;-2.1764;120260;71.99849;Infinity;1638.35;51.7013;-125.9670;0.7090;0.7520;-113.9642;-67.0399;352.8556;352.3572;295.9473;77.9736;1.5069;0.1699;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.1738;-0.0177;-0.0725;52.3047;-126.2995;1.1030;1.1414;-113.8895;-67.4286;9.0684;3.3974;306.1201;78.3733;7.4829;1.8713
0.6963;0.7564;False;False;52.4556;-126.1826;-0.0178;-0.0143;-113.5669;-67.7890;0.1949;359.8550;306.0132;79.5087;0.2364;359.9253;4.0349;-0.0136;-0.0002;1.5966;0.8332;-2.2278;120263;71.99896;Infinity;1638.39;51.6103;-125.8036;0.7084;0.7520;-113.8992;-67.0045;352.8501;352.3566;295.9175;77.7674;1.5087;0.1676;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.5, -0.2, 0.8)_1.081002_System.String[];6.2155;-0.0197;-0.0725;52.2137;-126.1347;1.1029;1.1414;-113.8243;-67.3944;8.9044;3.3408;306.0826;78.0838;7.4646;1.8835
0.6971;0.7557;False;False;52.3614;-126.0130;-0.0184;-0.0143;-113.4995;-67.7536;0.1870;359.8545;305.9783;79.2978;0.2360;359.9230;4.0927;-0.0141;-0.0002;1.6298;0.8593;-2.2795;120266;71.99716;Infinity;1638.44;51.5171;-125.6377;0.7079;0.7521;-113.8328;-66.9679;352.8428;352.3561;295.8838;77.5579;1.5101;0.1653;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.3, 0.2, 0.1)_(0.7, 0.3, -0.6, -0.1)_1.000714_System.String[];HandLeft_(0.2, 0.1, 0.1)_(0.6, 0.6, -0.4, 0.4)_1.081002_System.String[];HandRight_(0.5, 0.2, 0.1)_(0.0, -0.7, -0.3, 0.7)_1.000714_System.String[];HandRight_(0.4, 0.2, 0.0)_(0.0, -0.4, -0.2, 0.9)_1.081002_System.String[];6.2572;-0.0216;-0.0725;52.1205;-125.9674;1.1026;1.1414;-113.7577;-67.3590;8.7198;3.3056;306.0156;77.8131;7.4233;1.8501
