AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
0.0000;0.0000;False;False;82.1994;107.3993;-0.0971;-0.0971;25.1989;69.6990;359.6565;359.6565;208.4237;217.2917;0.0000;0.0000; ; ; ; ; ; ;306677;71.46382;Infinity;3829.77;82.5131;107.5433;1.0282;0.7691;24.9128;68.6167;352.1989;352.2291;213.8108;224.6855;359.2667;358.9948;;;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.3, 0.7, -0.6, 0.1)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.6, -0.6)_0.9500589_System.String[];0.0000;0.0115;0.0620;82.6080;107.6002;1.0512;1.0052;24.9815;69.3697;356.6306;349.6031;217.9874;213.7876;354.0387;359.8237
0.0000;0.0000;False;False;82.1994;107.3993;-0.0943;-0.0943;25.1989;69.6991;359.6503;359.6506;208.4259;217.2928;0.0000;0.0000;0.0026;0.1224;0.1224;0.0008;0.0031;0.0005;306680;68.33097;Infinity;3829.82;82.5132;107.5434;1.0283;0.7694;24.9130;68.6168;352.1830;352.2133;213.8126;224.6873;359.2652;358.9928;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.4, 0.7, -0.6, 0.1)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.3)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.0469;0.0115;0.0620;82.6089;107.6002;1.0517;1.0051;24.9816;69.3695;356.3034;349.7699;217.8557;213.7433;354.1221;359.8404
0.0000;0.0000;False;False;82.1995;107.3994;-0.0866;-0.0866;25.1991;69.6992;359.6686;359.6684;208.4255;217.2925;0.0000;0.0000;-0.0001;0.2046;0.2046;0.0035;-0.0001;0.0019;306683;69.64799;Infinity;3829.86;82.5132;107.5434;1.0349;0.7758;24.9129;68.6168;352.1949;352.2252;213.8126;224.6871;359.2663;358.9943;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.4, 0.7, -0.6, 0.1)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.3)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.0891;0.0115;0.0620;82.6098;107.5998;1.0588;1.0116;24.9811;69.3690;356.0047;350.0189;217.6585;213.7480;354.2976;359.8123
0.0020;0.0000;False;False;82.1996;107.3995;-0.0769;-0.0769;25.1993;69.6993;359.7007;359.7005;208.4240;217.2931;0.0000;0.0000;0.0001;0.2431;0.2431;0.0008;0.0000;0.0005;306686;70.70914;Infinity;3829.90;82.5130;107.5432;1.0440;0.7847;24.9127;68.6166;352.2232;352.2531;213.8111;224.6867;359.2690;358.9980;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.7, -0.6, 0.1)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.1309;0.0115;0.0620;82.6108;107.5992;1.0685;1.0205;24.9803;69.3683;355.6876;350.2876;217.4267;213.7656;354.7505;359.7772
0.0183;0.0000;False;False;82.1997;107.3997;-0.0668;-0.0668;25.1995;69.6996;359.7407;359.7408;208.4231;217.2919;0.0000;0.0000;0.0009;0.2363;0.2363;0.0001;0.0010;0.0001;306689;71.14801;Infinity;3829.94;82.5128;107.5430;1.0540;0.7942;24.9122;68.6164;352.2608;352.2906;213.8095;224.6850;359.2725;359.0028;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.6, -0.6, 0.1)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.1729;0.0115;0.0620;82.6120;107.5984;1.0792;1.0302;24.9791;69.3679;355.3623;350.5757;217.2066;213.7841;355.5066;359.7243
0.0587;0.0000;False;False;82.1998;107.3999;-0.0572;-0.0572;25.1997;69.6998;359.7830;359.7834;208.4232;217.2913;0.0000;-0.0001;0.0007;0.2163;0.2163;-0.0030;0.0007;-0.0016;306692;71.39965;Infinity;3829.98;82.5125;107.5429;1.0638;0.8035;24.9117;68.6161;352.3025;352.3326;213.8088;224.6835;359.2765;359.0082;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.6, -0.6, 0.0)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.2146;0.0115;0.0620;82.6129;107.5975;1.0896;1.0397;24.9773;69.3676;355.1228;350.8488;217.1223;213.7978;356.3031;359.6112
0.1111;0.0000;False;False;82.1998;107.4000;-0.0485;-0.0485;25.1997;69.7000;359.8239;359.8248;208.4236;217.2922;0.0000;0.0000;0.0001;0.1900;0.1900;-0.0094;0.0000;-0.0051;306695;71.34598;Infinity;3830.03;82.5122;107.5427;1.0728;0.8120;24.9111;68.6158;352.3441;352.3744;213.8086;224.6833;359.2805;359.0138;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.6, -0.6, 0.0)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.2566;0.0115;0.0620;82.6135;107.5962;1.0991;1.0486;24.9750;69.3674;354.9284;351.0777;217.0637;213.8176;357.0988;359.4440
0.1594;0.0000;False;False;82.1996;107.4002;-0.0410;-0.0410;25.1993;69.7002;359.8604;359.8629;208.4248;217.2927;0.0000;0.0000;0.0009;0.1618;0.1618;-0.0206;0.0010;-0.0113;306698;71.40132;Infinity;3830.07;82.5117;107.5425;1.0806;0.8193;24.9102;68.6156;352.3822;352.4134;213.8091;224.6833;359.2841;359.0189;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.6, -0.6, 0.0)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.2986;0.0115;0.0620;82.6137;107.5950;1.1073;1.0563;24.9727;69.3675;354.7942;351.2610;217.0229;213.8439;357.7209;359.2633
0.2127;0.0000;False;False;82.1991;107.4004;-0.0348;-0.0348;25.1983;69.7005;359.8910;359.8961;208.4259;217.2922;0.0001;0.0000;0.0003;0.1344;0.1344;-0.0368;0.0002;-0.0202;306701;71.71516;Infinity;3830.11;82.5109;107.5423;1.0871;0.8255;24.9088;68.6154;352.4148;352.4482;213.8099;224.6826;359.2873;359.0234;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.5, -0.7, 0.0)_0.9500589_System.String[];HandRight_(-0.1, -0.3, 0.0)_(0.2, 0.2, -0.6, 0.7)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.3403;0.0115;0.0620;82.6140;107.5943;1.1139;1.0624;24.9695;69.3674;354.9760;351.3959;216.8794;213.9438;358.3681;359.0624
0.2572;0.0000;False;False;82.1981;107.4005;-0.0298;-0.0298;25.1966;69.7006;359.9157;359.9241;208.4272;217.2912;0.0001;0.0000;0.0014;0.1093;0.1093;-0.0545;0.0016;-0.0298;306704;71.76591;Infinity;3830.15;82.5099;107.5422;1.0925;0.8305;24.9069;68.6152;352.4414;352.4777;213.8106;224.6806;359.2899;359.0273;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.2, -0.1)_(0.9, -0.3, 0.3, 0.1)_1.085012_System.String[];HandLeft_(0.3, 0.0, 0.3)_(0.5, 0.5, -0.7, 0.0)_0.9500589_System.String[];HandRight_(-0.1, -0.4, -0.1)_(0.0, 0.3, -0.4, 0.9)_1.085012_System.String[];HandRight_(0.6, 0.0, 0.2)_(0.1, 0.6, 0.5, -0.6)_0.9500589_System.String[];0.3821;0.0115;0.0620;82.6142;107.5934;1.1189;1.0671;24.9652;69.3674;355.4127;351.5803;216.5751;214.0708;359.2457;358.8500
