AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate ;FrameRate-XRDevice;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB;VRPosXA;VRPosXB;VRPosYA;VRPosYB;VRPosZA;VRPosZB;VRRotXA;VRRotXB;VRRotYA;VRRotYB;VRRotZA;VRRotZB
-0.0556;0.0036;False;False;81.0282;-87.5998;-0.0537;-0.0471;-75.3292;87.9996;359.5713;359.8380;271.6663;160.9102;0.1030;359.9935; ; ; ; ; ; ;128952;71.99841;Infinity;1747.97;80.7569;-87.4104;1.1476;1.5488;-75.7470;88.6414;352.0685;352.3508;269.2138;165.6620;0.4414;359.3596;;;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.0000;0.0143;0.0184;80.9148;-87.2144;1.0242;1.0975;-75.7032;87.9783;349.8076;357.6952;270.7348;159.9694;358.8357;1.6640
-0.0556;0.0026;False;False;81.0284;-87.5999;-0.0433;-0.0378;-75.3294;87.9997;359.6201;359.8824;271.6663;160.9090;0.1011;359.9936;0.0011;0.2128;0.1875;-0.0024;-0.0032;-0.0026;128955;68.91898;Infinity;1748.02;80.7561;-87.4101;1.1580;1.5589;-75.7471;88.6403;352.1169;352.3960;269.2143;165.6603;0.4373;359.3635;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(-0.1, -0.6, -0.3, 0.7)_1.055682_System.String[];0.0465;0.0143;0.0184;80.9140;-87.2134;1.0348;1.1076;-75.7032;87.9768;349.8370;357.9126;270.7185;159.9492;358.8481;1.6766
-0.0556;0.0019;False;False;81.0285;-87.5999;-0.0352;-0.0308;-75.3295;87.9997;359.6620;359.9183;271.6662;160.9090;0.0998;359.9936;0.0009;0.1867;0.1595;-0.0023;-0.0027;-0.0025;128958;70.3888;Infinity;1748.06;80.7553;-87.4098;1.1663;1.5666;-75.7471;88.6394;352.1596;352.4330;269.2147;165.6595;0.4341;359.3666;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.2, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.0881;0.0143;0.0184;80.9134;-87.2128;1.0432;1.1156;-75.7033;87.9758;349.8821;358.0659;270.6955;159.9330;358.8543;1.6766
-0.0556;0.0014;False;False;81.0286;-87.5999;-0.0283;-0.0250;-75.3296;87.9998;359.6999;359.9495;271.6662;160.9101;0.0989;359.9937;0.0010;0.1588;0.1324;-0.0022;-0.0028;-0.0022;128961;71.16339;Infinity;1748.10;80.7546;-87.4095;1.1735;1.5732;-75.7472;88.6386;352.1989;352.4657;269.2150;165.6604;0.4313;359.3694;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.2, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.1299;0.0143;0.0184;80.9128;-87.2123;1.0505;1.1221;-75.7034;87.9750;349.9387;358.2031;270.6681;159.9478;358.8608;1.7060
-0.0556;0.0010;False;False;81.0288;-87.5999;-0.0225;-0.0203;-75.3297;87.9997;359.7328;359.9752;271.6662;160.9106;0.0981;359.9937;0.0010;0.1191;0.0963;-0.0020;-0.0031;-0.0018;128964;71.56522;Infinity;1748.14;80.7540;-87.4092;1.1795;1.5785;-75.7473;88.6378;352.2335;352.4932;269.2153;165.6610;0.4290;359.3718;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.2, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.1)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(-0.1, -0.6, -0.3, 0.7)_1.055682_System.String[];0.1715;0.0143;0.0184;80.9122;-87.2119;1.0566;1.1271;-75.7034;87.9743;349.9974;358.3172;270.6478;159.9884;358.8698;1.7545
-0.0556;0.0007;False;False;81.0289;-87.5999;-0.0179;-0.0165;-75.3298;87.9996;359.7603;-0.0039;271.6662;160.9107;0.0976;359.9937;0.0009;0.0959;0.0762;-0.0019;-0.0028;-0.0015;128967;71.78115;Infinity;1748.18;80.7535;-87.4090;1.1844;1.5827;-75.7473;88.6372;352.2627;352.5157;269.2156;165.6606;0.4271;359.3737;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.2131;0.0143;0.0184;80.9118;-87.2116;1.0615;1.1310;-75.7035;87.9737;350.0567;358.3763;270.6336;160.0022;358.8940;1.8373
-0.0556;0.0005;False;False;81.0289;-87.5999;-0.0142;-0.0136;-75.3298;87.9995;359.7825;0.0125;271.6662;160.9109;0.0972;359.9938;0.0019;0.0759;0.0594;-0.0018;-0.0057;-0.0012;128970;71.88461;Infinity;1748.23;80.7531;-87.4088;1.1882;1.5861;-75.7474;88.6366;352.2867;352.5335;269.2158;165.6607;0.4257;359.3752;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.2549;0.0143;0.0184;80.9114;-87.2114;1.0655;1.1341;-75.7035;87.9732;350.1127;358.3885;270.6109;159.9628;358.9247;1.9023
-0.0556;0.0004;False;False;81.0290;-87.5998;-0.0113;-0.0114;-75.3299;87.9994;359.7999;0.0251;271.6662;160.9101;0.0969;359.9938;0.0019;0.0591;0.0455;-0.0017;-0.0056;-0.0009;128973;71.94392;Infinity;1748.27;80.7528;-87.4086;1.1913;1.5887;-75.7474;88.6361;352.3056;352.5471;269.2159;165.6598;0.4245;359.3763;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.5, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.2965;0.0143;0.0184;80.9111;-87.2112;1.0686;1.1363;-75.7036;87.9728;350.1622;358.3850;270.5877;159.9226;358.9482;1.9233
-0.0556;0.0003;False;False;81.0290;-87.5998;-0.0091;-0.0097;-75.3300;87.9992;359.8132;0.0341;271.6663;160.9088;0.0967;359.9938;0.0017;0.0453;0.0343;-0.0016;-0.0051;-0.0007;128976;71.96127;Infinity;1748.31;80.7525;-87.4085;1.1936;1.5906;-75.7475;88.6357;352.3202;352.5573;269.2161;165.6589;0.4236;359.3772;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(-0.1, -0.6, -0.3, 0.7)_1.055682_System.String[];0.3381;0.0143;0.0184;80.9109;-87.2110;1.0710;1.1375;-75.7037;87.9723;350.2053;358.3949;270.5669;159.8937;358.9690;1.9340
-0.0754;0.0002;False;False;81.0291;-87.5997;-0.0075;-0.0085;-75.3301;87.9990;359.8229;0.0405;271.6663;160.9087;0.0965;359.9938;0.0018;0.0342;0.0255;-0.0016;-0.0054;-0.0005;128979;71.98608;Infinity;1748.35;80.7523;-87.4084;1.1954;1.5921;-75.7476;88.6353;352.3311;352.5645;269.2162;165.6577;0.4230;359.3778;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.3799;0.0143;0.0184;80.9107;-87.2109;1.0728;1.1382;-75.7037;87.9719;350.2591;358.4197;270.5595;159.8584;358.9761;1.9458
-0.1071;0.0002;False;False;81.0291;-87.5996;-0.0062;-0.0075;-75.3301;87.9988;359.8298;0.0447;271.6663;160.9092;0.0964;359.9938;0.0023;0.0254;0.0186;-0.0015;-0.0070;-0.0004;128982;71.98955;Infinity;1748.39;80.7522;-87.4082;1.1968;1.5931;-75.7476;88.6349;352.3388;352.5694;269.2163;165.6584;0.4225;359.3783;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.4215;0.0143;0.0184;80.9106;-87.2107;1.0741;1.1386;-75.7038;87.9715;350.3089;358.4582;270.5671;159.8242;358.9905;1.9169
-0.1230;0.0001;False;False;81.0291;-87.5995;-0.0053;-0.0069;-75.3302;87.9985;359.8345;0.0473;271.6664;160.9090;0.0963;359.9938;0.0017;0.0186;0.0134;-0.0015;-0.0052;-0.0003;128985;71.98516;Infinity;1748.43;80.7521;-87.4081;1.1977;1.5939;-75.7477;88.6346;352.3442;352.5723;269.2164;165.6587;0.4222;359.3785;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.4633;0.0143;0.0184;80.9105;-87.2106;1.0751;1.1386;-75.7039;87.9711;350.3449;358.4983;270.5826;159.8329;358.9894;1.8344
-0.1587;0.0001;False;False;81.0291;-87.5994;-0.0047;-0.0064;-75.3303;87.9983;359.8374;0.0489;271.6664;160.9092;0.0963;359.9938;0.0016;0.0133;0.0094;-0.0015;-0.0049;-0.0002;128988;71.99634;Infinity;1748.48;80.7520;-87.4080;1.1984;1.5944;-75.7477;88.6343;352.3476;352.5742;269.2165;165.6586;0.4220;359.3787;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.5049;0.0143;0.0184;80.9105;-87.2108;1.0758;1.1387;-75.7039;87.9711;350.4162;358.5011;270.6177;159.8820;358.9935;1.7691
-0.1865;0.0012;False;False;81.0291;-87.5994;-0.0042;-0.0061;-75.3303;87.9980;359.8391;0.0498;271.6664;160.9091;0.0962;359.9938;0.0020;0.0094;0.0064;-0.0014;-0.0060;-0.0001;128991;71.99985;Infinity;1748.52;80.7520;-87.4079;1.1989;1.5948;-75.7478;88.6340;352.3496;352.5754;269.2165;165.6590;0.4219;359.3788;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(-0.1, -0.6, -0.3, 0.7)_1.055682_System.String[];0.5465;0.0143;0.0184;80.9105;-87.2110;1.0763;1.1384;-75.7040;87.9709;350.5151;358.4759;270.6921;159.9244;358.9803;1.7461
-0.1905;0.0112;False;False;81.0291;-87.5993;-0.0039;-0.0059;-75.3304;87.9977;359.8398;0.0498;271.6665;160.9073;0.0962;359.9938;0.0022;0.0064;0.0043;-0.0014;-0.0066;-0.0001;128994;71.9963;Infinity;1748.56;80.7520;-87.4078;1.1993;1.5950;-75.7479;88.6337;352.3506;352.5757;269.2166;165.6569;0.4218;359.3788;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.5881;0.0143;0.0184;80.9100;-87.2111;1.0765;1.1381;-75.7040;87.9706;350.6517;358.4423;270.7902;159.9447;358.9814;1.7295
-0.1905;0.0277;False;False;81.0291;-87.5992;-0.0037;-0.0058;-75.3304;87.9974;359.8399;0.0494;271.6666;160.9059;0.0961;359.9938;0.0025;0.0043;0.0027;-0.0015;-0.0074;0.0000;128997;72.0001;Infinity;1748.60;80.7520;-87.4078;1.1995;1.5952;-75.7479;88.6335;352.3508;352.5754;269.2167;165.6556;0.4217;359.3788;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.3, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.6299;0.0143;0.0184;80.9097;-87.2111;1.0764;1.1380;-75.7041;87.9704;350.7851;358.4297;270.9093;159.9684;358.9506;1.7027
-0.1746;0.0446;False;False;81.0291;-87.5990;-0.0036;-0.0057;-75.3305;87.9970;359.8396;0.0485;271.6666;160.9053;0.0969;359.9938;0.0047;0.0021;0.0012;0.0000;-0.0140;0.0000;129000;71.99743;Infinity;1748.64;80.7520;-87.4077;1.1996;1.5953;-75.7480;88.6331;352.3507;352.5746;269.2166;165.6546;0.4223;359.3787;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.6715;0.0143;0.0184;80.9096;-87.2110;1.0764;1.1375;-75.7042;87.9700;350.9241;358.4656;271.1057;160.0133;358.8814;1.6835
-0.1627;0.0591;False;False;81.0291;-87.5988;-0.0035;-0.0057;-75.3304;87.9964;359.8391;0.0470;271.6667;160.9071;0.0971;359.9939;0.0065;0.0012;0.0006;0.0000;-0.0194;0.0000;129003;71.99777;Infinity;1748.68;80.7520;-87.4075;1.1997;1.5953;-75.7480;88.6326;352.3503;352.5733;269.2166;165.6556;0.4226;359.3786;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(0.0, -0.3, -0.1)_(0.6, 0.4, -0.7, 0.1)_0.9436098_System.String[];HandLeft_(-0.1, -0.8, -0.9)_(0.6, 0.4, -0.7, 0.0)_1.055682_System.String[];HandRight_(0.2, -0.3, -0.1)_(0.0, 0.7, 0.3, -0.6)_0.9436098_System.String[];HandRight_(0.0, -0.8, -0.9)_(0.0, -0.6, -0.3, 0.7)_1.055682_System.String[];0.7131;0.0143;0.0184;80.9095;-87.2109;1.0764;1.1371;-75.7042;87.9694;351.0546;358.4997;271.3576;160.0529;358.8104;1.6605
