AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.1245;-0.1349;False;False;81.0092;81.0092;-0.0027;-0.0027;-75.1205;-75.1205;359.8683;359.8683;273.3849;273.3849;0.1470;0.1470; ; ; ; ; ; ;395167;56.04799;5101.00;80.8847;-87.5323;1.1107;1.0525;-75.5125;-84.9977;352.3950;352.5396;279.4282;82.5242;359.3438;359.3015;;;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.2, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.0000;-0.0367;-0.0104
0.1418;-0.1230;False;False;81.0082;81.0082;-0.0027;-0.0027;-75.1205;-75.1205;359.8657;359.8657;273.3872;273.3872;0.1459;0.1459;-0.0220;-0.0001;-0.0001;-0.0004;-0.0004;-0.0220;395171;57.01346;5101.07;80.8841;-87.5324;1.1107;1.0525;-75.5125;-84.9977;352.3931;352.5395;279.4302;82.5242;359.3427;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.2, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.0757;-0.0378;-0.0082
0.1611;-0.0476;False;False;81.0056;81.0056;-0.0027;-0.0027;-75.1205;-75.1205;359.8614;359.8614;273.3904;273.3904;0.1455;0.1455;-0.0513;-0.0001;-0.0001;0.0008;0.0008;-0.0513;395176;66.20908;5101.14;80.8819;-87.5324;1.1107;1.0525;-75.5125;-84.9977;352.3891;352.5395;279.4333;82.5242;359.3417;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.5, 0.5, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.3, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.1450;-0.0404;-0.0046
0.1840;0.0000;False;False;81.0013;81.0013;-0.0027;-0.0027;-75.1204;-75.1204;359.8569;359.8569;273.3908;273.3908;0.1453;0.1453;-0.0767;-0.0001;-0.0001;0.0018;0.0018;-0.0767;395181;69.88992;5101.21;80.8780;-87.5324;1.1107;1.0525;-75.5124;-84.9977;352.3848;352.5394;279.4349;82.5239;359.3411;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.3, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.2148;-0.0439;-0.0022
0.2085;0.0000;False;False;80.9948;80.9948;-0.0027;-0.0027;-75.1203;-75.1203;359.8523;359.8523;273.3912;273.3912;0.1451;0.1451;-0.1113;-0.0001;-0.0001;0.0030;0.0030;-0.1113;395186;70.66919;5101.28;80.8721;-87.5323;1.1107;1.0525;-75.5123;-84.9977;352.3802;352.5392;279.4350;82.5253;359.3403;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.3, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.2847;-0.0497;-0.0020
0.2300;0.0000;False;False;80.9860;80.9860;-0.0027;-0.0027;-75.1200;-75.1200;359.8480;359.8480;273.3879;273.3879;0.1447;0.1447;-0.1426;0.0000;0.0000;0.0039;0.0039;-0.1426;395191;71.27909;5101.35;80.8639;-87.5323;1.1108;1.0525;-75.5121;-84.9977;352.3759;352.5394;279.4329;82.5265;359.3395;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, -0.1)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.2, -0.5, -0.3, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.3550;-0.0558;-0.0020
0.2471;0.0000;False;False;80.9748;80.9748;-0.0027;-0.0027;-75.1197;-75.1197;359.8440;359.8440;273.3799;273.3799;0.1442;0.1442;-0.1860;0.0000;0.0000;0.0050;0.0050;-0.1860;395196;71.71652;5101.42;80.8533;-87.5323;1.1108;1.0525;-75.5118;-84.9977;352.3719;352.5395;279.4257;82.5273;359.3386;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.1, -0.4, -0.3, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.4243;-0.0612;-0.0020
0.2761;0.0000;False;False;80.9624;80.9624;-0.0027;-0.0027;-75.1193;-75.1193;359.8450;359.8450;273.3733;273.3733;0.1444;0.1444;-0.1870;0.0001;0.0001;0.0050;0.0050;-0.1870;395201;71.20342;5101.49;80.8412;-87.5324;1.1108;1.0525;-75.5114;-84.9977;352.3719;352.5396;279.4193;82.5272;359.3389;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.2, -0.4)_(0.1, -0.4, -0.4, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.3, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.4941;-0.0641;-0.0020
0.2831;0.0000;False;False;80.9475;80.9475;-0.0027;-0.0027;-75.1189;-75.1189;359.8437;359.8437;273.3614;273.3614;0.1436;0.1436;-0.2367;0.0001;0.0001;0.0063;0.0063;-0.2367;395206;69.96403;5101.56;80.8271;-87.5323;1.1108;1.0525;-75.5111;-84.9977;352.3714;352.5393;279.4085;82.5243;359.3380;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.6, 0.5, -0.6, 0.0)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.1, -0.4, -0.4, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.3, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.5659;-0.0663;-0.0020
0.2925;0.0000;False;False;80.9296;80.9296;-0.0027;-0.0027;-75.1185;-75.1185;359.8405;359.8405;273.3450;273.3450;0.1429;0.1429;-0.2758;0.0001;0.0001;0.0072;0.0072;-0.2758;395211;70.95937;5101.63;80.8097;-87.5323;1.1108;1.0525;-75.5106;-84.9977;352.3684;352.5394;279.3929;82.5242;359.3370;359.3015;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.4, -0.3)_(0.5, 0.5, -0.6, 0.0)_0.973834_System.String[];HandLeft_(-0.2, -0.2, -0.3)_(0.6, 0.4, -0.7, 0.1)_0.8930716_System.String[];HandRight_(0.1, -0.3, -0.4)_(0.1, -0.4, -0.5, 0.8)_0.973834_System.String[];HandRight_(0.1, -0.2, -0.3)_(-0.2, -0.6, -0.4, 0.6)_0.8930716_System.String[];0.6362;-0.0692;-0.0020
