AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.2182;0.1379;False;False;-86.5000;-86.5000;0.0461;0.0461;-65.1000;-65.1000;0.0057;0.0057;359.5096;359.5096;0.0000;0.0000; ; ; ; ; ; ;501300;71.88694;2904.56;-86.8604;54.3512;1.2253;1.2250;-64.8679;77.2367;352.5161;352.5864;2.5151;195.4476;359.6082;358.9355;;;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.0000;-0.0511;0.0025
0.2313;0.2551;False;False;-86.5001;-86.5001;0.0462;0.0462;-65.0982;-65.0982;0.0000;0.0000;359.5093;359.5093;-0.0004;-0.0004;-0.0014;0.0002;0.0002;0.0427;0.0427;-0.0014;501304;64.29074;2904.63;-86.8604;54.3511;1.2254;1.2254;-64.8668;77.2361;352.5116;352.5832;2.5149;195.4465;359.6076;358.9348;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.0715;-0.0511;0.0025
0.2438;0.3586;False;False;-86.5002;-86.5002;0.0462;0.0462;-65.0939;-65.0939;359.9920;359.9920;359.5063;359.5063;-0.0008;-0.0008;-0.0023;-0.0002;-0.0002;0.0753;0.0753;-0.0023;501309;69.11337;2904.70;-86.8605;54.3508;1.2255;1.2256;-64.8632;77.2330;352.5039;352.5750;2.5128;195.4472;359.6068;358.9336;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.1411;-0.0511;0.0025
0.2543;0.4350;False;False;-86.5004;-86.5004;0.0461;0.0461;-65.0868;-65.0868;359.9839;359.9839;359.5005;359.5005;-0.0011;-0.0011;-0.0037;-0.0004;-0.0004;0.1238;0.1238;-0.0037;501314;70.83728;2904.77;-86.8608;54.3499;1.2255;1.2257;-64.8569;77.2263;352.4958;352.5633;2.5075;195.4464;359.6060;358.9318;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.2109;-0.0511;0.0025
0.2670;0.5338;False;False;-86.5007;-86.5007;0.0461;0.0461;-65.0768;-65.0768;359.9768;359.9768;359.4917;359.4917;-0.0015;-0.0015;-0.0046;-0.0004;-0.0004;0.1571;0.1571;-0.0046;501319;71.34135;2904.84;-86.8611;54.3484;1.2255;1.2257;-64.8476;77.2148;352.4883;352.5499;2.4995;195.4478;359.6053;358.9299;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.2808;-0.0514;0.0025
0.2954;0.6594;False;False;-86.5011;-86.5011;0.0461;0.0461;-65.0638;-65.0638;359.9709;359.9709;359.4801;359.4801;-0.0018;-0.0018;-0.0062;-0.0003;-0.0003;0.2087;0.2087;-0.0062;501324;71.78392;2904.91;-86.8615;54.3462;1.2255;1.2257;-64.8354;77.1977;352.4822;352.5356;2.4885;195.4488;359.6047;358.9278;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.3501;-0.0530;0.0025
0.3446;0.7685;False;False;-86.5016;-86.5016;0.0461;0.0461;-65.0475;-65.0475;359.9659;359.9659;359.4652;359.4652;-0.0021;-0.0021;-0.0078;-0.0003;-0.0003;0.2528;0.2528;-0.0078;501329;71.63792;2904.98;-86.8620;54.3431;1.2255;1.2257;-64.8201;77.1735;352.4773;352.5202;2.4744;195.4502;359.6041;358.9256;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.5, -0.6, 0.2)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.4202;-0.0556;0.0025
0.3855;0.8214;False;False;-86.5022;-86.5022;0.0461;0.0461;-65.0274;-65.0274;359.9606;359.9606;359.4459;359.4459;-0.0026;-0.0026;-0.0103;-0.0002;-0.0002;0.3197;0.3197;-0.0103;501334;71.50223;2905.05;-86.8627;54.3389;1.2255;1.2257;-64.8010;77.1408;352.4721;352.5038;2.4563;195.4520;359.6034;358.9232;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.5, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.4900;-0.0569;0.0025
0.4096;0.8493;False;False;-86.5030;-86.5030;0.0460;0.0460;-65.0030;-65.0030;359.9550;359.9550;359.4221;359.4221;-0.0031;-0.0031;-0.0122;-0.0002;-0.0002;0.3743;0.3743;-0.0122;501339;71.49661;2905.12;-86.8635;54.3335;1.2255;1.2257;-64.7777;77.0987;352.4665;352.4879;2.4334;195.4542;359.6026;358.9210;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.6, 0.6, -0.6, 0.3)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.5598;-0.0570;0.0025
0.4239;0.8750;False;False;-86.5044;-86.5044;0.0460;0.0460;-64.9612;-64.9612;359.9476;359.9476;359.3817;359.3817;-0.0036;-0.0036;-0.0155;-0.0001;-0.0001;0.4697;0.4697;-0.0155;501344;52.79957;2905.22;-86.8647;54.3257;1.2255;1.2256;-64.7452;77.0380;352.4602;352.4720;2.4017;195.4572;359.6017;358.9187;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.2, -0.4, -0.2)_(0.5, 0.6, -0.6, 0.3)_0.9111205_System.String[];HandLeft_(-0.2, -0.4, -0.3)_(0.6, 0.6, -0.6, 0.2)_0.9470347_System.String[];HandRight_(0.1, -0.3, -0.2)_(-0.1, -0.6, -0.4, 0.7)_0.9111205_System.String[];HandRight_(0.1, -0.4, -0.3)_(-0.4, -0.5, -0.5, 0.6)_0.9470347_System.String[];0.6572;-0.0570;0.0025
