AccelA;AccelB;ButtonA;ButtonB;Car PositionXA;Car PositionXB;Car PositionYA;Car PositionYB;Car PositionZA;Car PositionZB;Car RotationXA;Car RotationXB;Car RotationYA;Car RotationYB;Car RotationZA;Car RotationZB;Car VelocityXB;Car VelocityYA;Car VelocityYB;Car VelocityZA;Car VelocityZB;CarVelocityXA;Frame Number;FrameRate;GameTime;HeadPosXA;HeadPosXB;HeadPosYA;HeadPosYB;HeadPosZA;HeadPosZB;HeadrotXA;HeadrotXB;HeadrotYA;HeadrotYB;HeadrotZA;HeadrotZB;IndicatorsA;IndicatorsB;LeftHandA;LeftHandB;RightHandA;RightHandB;ScenarioTime;SteerA;SteerB
0.0000;0.2506;False;False;81.0090;81.0090;-0.0040;-0.0040;-75.3204;-75.3204;359.8241;359.8241;275.6130;275.6130;0.0679;0.0679; ; ; ; ; ; ;264923;71.68723;3436.77;80.8419;-86.2497;1.0807;1.1595;-75.6889;-84.3199;352.3409;352.5948;272.2817;87.0178;0.5117;358.8570;;;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.0, -0.3, -0.2)_(-0.2, 0.5, 0.5, -0.7)_0.8946316_System.String[];0.0000;-0.0339;-0.0129
0.0000;0.3010;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3204;-75.3204;359.8232;359.8232;275.6147;275.6147;0.0673;0.0673;-0.0007;0.0009;0.0009;-0.0012;-0.0012;-0.0007;264927;64.82472;3436.84;80.8419;-86.2489;1.0809;1.1596;-75.6890;-84.3197;352.3401;352.5911;272.2834;87.0174;0.5115;358.8564;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.0, -0.3, -0.2)_(-0.2, 0.5, 0.5, -0.7)_0.8946316_System.String[];0.0703;-0.0339;-0.0129
0.0020;0.3898;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3206;-75.3206;359.8221;359.8221;275.6176;275.6176;0.0670;0.0670;0.0015;0.0001;0.0001;-0.0015;-0.0015;0.0015;264932;68.89693;3436.91;80.8419;-86.2450;1.0809;1.1597;-75.6890;-84.3189;352.3390;352.5817;272.2856;87.0147;0.5112;358.8548;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.0, -0.3, -0.2)_(-0.1, 0.5, 0.5, -0.7)_0.8946316_System.String[];0.1406;-0.0342;-0.0130
0.0154;0.4771;False;False;81.0091;81.0091;-0.0039;-0.0039;-75.3207;-75.3207;359.8212;359.8212;275.6214;275.6214;0.0670;0.0670;0.0023;-0.0002;-0.0002;-0.0015;-0.0015;0.0023;264937;70.52466;3436.98;80.8420;-86.2371;1.0809;1.1597;-75.6891;-84.3172;352.3380;352.5697;272.2896;87.0135;0.5112;358.8527;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.0, 0.4, 0.6, -0.7)_0.8946316_System.String[];0.2104;-0.0363;-0.0130
0.0289;0.5296;False;False;81.0090;81.0090;-0.0039;-0.0039;-75.3207;-75.3207;359.8199;359.8199;275.6239;275.6239;0.0669;0.0669;-0.0043;-0.0003;-0.0003;-0.0011;-0.0011;-0.0043;264942;71.50691;3437.05;80.8420;-86.2241;1.0809;1.1597;-75.6892;-84.3144;352.3369;352.5560;272.2923;87.0106;0.5112;358.8504;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.0, 0.4, 0.6, -0.7)_0.8946316_System.String[];0.2800;-0.0395;-0.0130
0.0482;0.5558;False;False;81.0087;81.0087;-0.0039;-0.0039;-75.3208;-75.3208;359.8184;359.8184;275.6286;275.6286;0.0669;0.0669;-0.0058;-0.0003;-0.0003;-0.0009;-0.0009;-0.0058;264947;71.83494;3437.12;80.8417;-86.2053;1.0809;1.1597;-75.6893;-84.3103;352.3352;352.5425;272.2961;87.0064;0.5112;358.8481;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, 0.4, 0.6, -0.7)_0.8946316_System.String[];0.3494;-0.0419;-0.0130
0.0690;0.5810;False;False;81.0079;81.0079;-0.0039;-0.0039;-75.3208;-75.3208;359.8168;359.8168;275.6308;275.6308;0.0668;0.0668;-0.0168;-0.0002;-0.0002;0.0000;0.0000;-0.0168;264952;71.43818;3437.19;80.8410;-86.1805;1.0809;1.1597;-75.6893;-84.3050;352.3338;352.5306;272.2987;87.0008;0.5113;358.8461;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, 0.4, 0.6, -0.7)_0.8946316_System.String[];0.4194;-0.0427;-0.0130
0.0856;0.6130;False;False;81.0063;81.0063;-0.0039;-0.0039;-75.3208;-75.3208;359.8148;359.8148;275.6336;275.6336;0.0667;0.0667;-0.0273;-0.0002;-0.0002;0.0008;0.0008;-0.0273;264957;71.57692;3437.26;80.8396;-86.1489;1.0809;1.1597;-75.6893;-84.2982;352.3319;352.5204;272.3023;86.9936;0.5113;358.8444;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.1, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, 0.4, 0.6, -0.7)_0.8946316_System.String[];0.4893;-0.0427;-0.0130
0.1288;0.6355;False;False;81.0039;81.0039;-0.0040;-0.0040;-75.3207;-75.3207;359.8125;359.8125;275.6359;275.6359;0.0666;0.0666;-0.0440;-0.0001;-0.0001;0.0022;0.0022;-0.0440;264962;71.59527;3437.33;80.8374;-86.1107;1.0809;1.1597;-75.6892;-84.2900;352.3296;352.5118;272.3042;86.9850;0.5113;358.8429;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, 0.5, 0.6, -0.7)_0.8946316_System.String[];0.5591;-0.0427;-0.0130
0.2228;0.6520;False;False;81.0000;81.0000;-0.0040;-0.0040;-75.3205;-75.3205;359.8092;359.8092;275.6361;275.6361;0.0664;0.0664;-0.0651;-0.0001;-0.0001;0.0039;0.0039;-0.0651;264967;71.72048;3437.40;80.8339;-86.0656;1.0809;1.1597;-75.6890;-84.2803;352.3265;352.5044;272.3047;86.9749;0.5113;358.8416;LeftFalse_RightFalse;LeftFalse_RightFalse;HandLeft_(-0.1, -0.3, -0.3)_(0.6, 0.5, -0.6, 0.1)_0.9375314_System.String[];HandLeft_(-0.2, -0.3, -0.2)_(0.6, 0.5, -0.6, 0.0)_0.8946316_System.String[];HandRight_(0.1, -0.3, -0.3)_(-0.2, -0.7, -0.5, 0.5)_0.9375314_System.String[];HandRight_(0.1, -0.3, -0.2)_(0.1, 0.5, 0.6, -0.7)_0.8946316_System.String[];0.6287;-0.0427;-0.0130
